time,T_set
2020-01-16T15:15:08Z,22
2020-01-16T15:30:08Z,22
2020-01-16T15:45:08Z,22
2020-01-16T16:00:09Z,22
2020-01-16T16:15:09Z,22
2020-01-16T16:30:09Z,22
2020-01-16T16:30:18Z,17.5
2020-01-16T16:45:09Z,17.5
2020-01-16T17:00:09Z,17.5
2020-01-16T17:15:09Z,17.5
2020-01-16T17:30:09Z,17.5
2020-01-16T17:45:09Z,17.5
2020-01-16T18:00:09Z,17.5
2020-01-16T18:15:09Z,17.5
2020-01-16T18:30:09Z,17.5
2020-01-16T18:45:09Z,17.5
2020-01-16T19:00:09Z,17.5
2020-01-16T19:15:09Z,17.5
2020-01-16T19:30:09Z,17.5
2020-01-16T19:45:09Z,17.5
2020-01-16T20:00:09Z,17.5
2020-01-16T20:15:09Z,17.5
2020-01-16T20:30:09Z,17.5
2020-01-16T20:45:09Z,17.5
2020-01-16T21:00:09Z,17.5
2020-01-16T21:15:09Z,17.5
2020-01-16T21:30:09Z,17.5
2020-01-16T21:45:09Z,17.5
2020-01-16T22:00:09Z,17.5
2020-01-16T22:15:09Z,17.5
2020-01-16T22:30:09Z,17.5
2020-01-16T22:45:09Z,17.5
2020-01-16T23:00:09Z,17.5
2020-01-16T23:15:09Z,17.5
2020-01-16T23:30:09Z,17.5
2020-01-16T23:45:09Z,17.5
2020-01-17T00:00:09Z,17.5
2020-01-17T00:15:09Z,17.5
2020-01-17T00:30:09Z,17.5
2020-01-17T00:45:09Z,17.5
2020-01-17T01:00:09Z,17.5
2020-01-17T01:15:09Z,17.5
2020-01-17T01:30:09Z,17.5
2020-01-17T01:45:09Z,17.5
2020-01-17T02:00:09Z,17.5
2020-01-17T02:15:09Z,17.5
2020-01-17T02:30:09Z,17.5
2020-01-17T02:45:09Z,17.5
2020-01-17T03:00:09Z,17.5
2020-01-17T03:15:09Z,17.5
2020-01-17T03:30:09Z,17.5
2020-01-17T03:45:09Z,17.5
2020-01-17T04:00:09Z,17.5
2020-01-17T04:15:09Z,17.5
2020-01-17T04:30:09Z,17.5
2020-01-17T04:45:09Z,17.5
2020-01-17T05:00:09Z,17.5
2020-01-17T05:15:09Z,17.5
2020-01-17T05:30:09Z,17.5
2020-01-17T05:32:07Z,22
2020-01-17T05:45:09Z,22
2020-01-17T05:46:22Z,22
2020-01-17T06:01:22Z,22
2020-01-17T06:16:22Z,22
2020-01-17T06:31:22Z,22
2020-01-17T06:46:22Z,22
2020-01-17T06:48:42Z,22
2020-01-17T07:03:42Z,22
2020-01-17T07:18:42Z,22
2020-01-17T07:33:42Z,22
2020-01-17T07:40:34Z,22
2020-01-17T07:48:44Z,22
2020-01-17T08:03:44Z,22
2020-01-17T08:18:44Z,22
2020-01-17T08:33:44Z,22
2020-01-17T08:48:44Z,22
2020-01-17T09:03:44Z,22
2020-01-17T09:18:44Z,22
2020-01-17T09:33:44Z,22
2020-01-17T09:48:46Z,22
2020-01-17T09:49:27Z,22
2020-01-17T10:04:27Z,22
2020-01-17T10:19:27Z,22
2020-01-17T10:34:27Z,22
2020-01-17T10:49:27Z,22
2020-01-17T11:04:27Z,22
2020-01-17T11:19:27Z,22
2020-01-17T11:34:27Z,22
2020-01-17T11:48:58Z,22
2020-01-17T11:50:06Z,22
2020-01-17T11:58:50Z,22
2020-01-17T12:05:30Z,22
2020-01-17T12:15:11Z,22
2020-01-17T12:16:25Z,22
2020-01-17T12:19:33Z,22
2020-01-17T12:20:10Z,22
2020-01-17T12:20:50Z,22
2020-01-17T12:25:05Z,22
2020-01-17T12:28:44Z,22
2020-01-17T12:31:52Z,22
2020-01-17T12:46:52Z,22
2020-01-17T13:01:52Z,22
2020-01-17T13:16:52Z,22
2020-01-17T13:31:52Z,22
2020-01-17T13:46:52Z,22
2020-01-17T14:01:52Z,22
2020-01-17T14:16:52Z,22
2020-01-17T14:31:52Z,22
2020-01-17T14:46:52Z,22
2020-01-17T15:01:52Z,22
2020-01-17T15:16:52Z,22
2020-01-17T15:31:52Z,22
2020-01-17T15:46:52Z,22
2020-01-17T16:01:52Z,22
2020-01-17T16:16:52Z,22
2020-01-17T16:30:12Z,17.5
2020-01-17T16:31:52Z,17.5
2020-01-17T16:46:52Z,17.5
2020-01-17T17:01:52Z,17.5
2020-01-17T17:16:52Z,17.5
2020-01-17T17:31:52Z,17.5
2020-01-17T17:46:52Z,17.5
2020-01-17T18:01:52Z,17.5
2020-01-17T18:16:52Z,17.5
2020-01-17T18:31:52Z,17.5
2020-01-17T18:46:52Z,17.5
2020-01-17T19:01:52Z,17.5
2020-01-17T19:16:52Z,17.5
2020-01-17T19:31:52Z,17.5
2020-01-17T19:46:52Z,17.5
2020-01-17T20:01:52Z,17.5
2020-01-17T20:16:52Z,17.5
2020-01-17T20:31:52Z,17.5
2020-01-17T20:46:52Z,17.5
2020-01-17T21:01:52Z,17.5
2020-01-17T21:16:52Z,17.5
2020-01-17T21:31:52Z,17.5
2020-01-17T21:46:52Z,17.5
2020-01-17T22:01:52Z,17.5
2020-01-17T22:16:52Z,17.5
2020-01-17T22:31:52Z,17.5
2020-01-17T22:46:52Z,17.5
2020-01-17T23:01:52Z,17.5
2020-01-17T23:16:52Z,17.5
2020-01-17T23:31:52Z,17.5
2020-01-17T23:46:52Z,17.5
2020-01-18T00:01:52Z,17.5
2020-01-18T00:16:52Z,17.5
2020-01-18T00:31:52Z,17.5
2020-01-18T00:46:52Z,17.5
2020-01-18T01:01:52Z,17.5
2020-01-18T01:16:52Z,17.5
2020-01-18T01:31:52Z,17.5
2020-01-18T01:46:52Z,17.5
2020-01-18T02:01:52Z,17.5
2020-01-18T02:16:52Z,17.5
2020-01-18T02:31:52Z,17.5
2020-01-18T02:46:52Z,17.5
2020-01-18T03:01:52Z,17.5
2020-01-18T03:16:52Z,17.5
2020-01-18T03:31:52Z,17.5
2020-01-18T03:46:52Z,17.5
2020-01-18T04:01:52Z,17.5
2020-01-18T04:16:52Z,17.5
2020-01-18T04:31:53Z,17.5
2020-01-18T04:46:53Z,17.5
2020-01-18T05:01:53Z,17.5
2020-01-18T05:16:53Z,17.5
2020-01-18T05:31:53Z,17.5
2020-01-18T05:46:53Z,17.5
2020-01-18T06:01:53Z,17.5
2020-01-18T06:16:53Z,17.5
2020-01-18T06:31:53Z,17.5
2020-01-18T06:46:53Z,17.5
2020-01-18T07:01:53Z,17.5
2020-01-18T07:16:53Z,17.5
2020-01-18T07:31:53Z,17.5
2020-01-18T07:46:53Z,17.5
2020-01-18T08:01:53Z,17.5
2020-01-18T08:16:53Z,17.5
2020-01-18T08:31:53Z,17.5
2020-01-18T08:46:53Z,17.5
2020-01-18T09:01:53Z,17.5
2020-01-18T09:16:53Z,17.5
2020-01-18T09:31:53Z,17.5
2020-01-18T09:46:53Z,17.5
2020-01-18T10:01:53Z,17.5
2020-01-18T10:16:53Z,17.5
2020-01-18T10:31:53Z,17.5
2020-01-18T10:46:53Z,17.5
2020-01-18T11:01:53Z,17.5
2020-01-18T11:16:53Z,17.5
2020-01-18T11:31:53Z,17.5
2020-01-18T11:46:53Z,17.5
2020-01-18T12:01:53Z,17.5
2020-01-18T12:16:53Z,17.5
2020-01-18T12:31:14Z,17.5
2020-01-18T12:34:22Z,17.5
2020-01-18T12:49:22Z,17.5
2020-01-18T13:04:22Z,17.5
2020-01-18T13:19:22Z,17.5
2020-01-18T13:34:22Z,17.5
2020-01-18T13:49:22Z,17.5
2020-01-18T14:04:22Z,17.5
2020-01-18T14:19:22Z,17.5
2020-01-18T14:34:22Z,17.5
2020-01-18T14:49:22Z,17.5
2020-01-18T15:04:22Z,17.5
2020-01-18T15:19:22Z,17.5
2020-01-18T15:34:22Z,17.5
2020-01-18T15:49:22Z,17.5
2020-01-18T16:04:22Z,17.5
2020-01-18T16:19:22Z,17.5
2020-01-18T16:34:22Z,17.5
2020-01-18T16:49:22Z,17.5
2020-01-18T17:04:22Z,17.5
2020-01-18T17:19:22Z,17.5
2020-01-18T17:34:22Z,17.5
2020-01-18T17:49:22Z,17.5
2020-01-18T18:04:22Z,17.5
2020-01-18T18:19:22Z,17.5
2020-01-18T18:34:22Z,17.5
2020-01-18T18:49:22Z,17.5
2020-01-18T19:04:22Z,17.5
2020-01-18T19:19:22Z,17.5
2020-01-18T19:34:22Z,17.5
2020-01-18T19:49:22Z,17.5
2020-01-18T20:04:22Z,17.5
2020-01-18T20:19:22Z,17.5
2020-01-18T20:34:22Z,17.5
2020-01-18T20:49:22Z,17.5
2020-01-18T21:04:22Z,17.5
2020-01-18T21:19:22Z,17.5
2020-01-18T21:34:22Z,17.5
2020-01-18T21:49:22Z,17.5
2020-01-18T22:04:22Z,17.5
2020-01-18T22:19:22Z,17.5
2020-01-18T22:34:22Z,17.5
2020-01-18T22:49:22Z,17.5
2020-01-18T23:04:22Z,17.5
2020-01-18T23:19:22Z,17.5
2020-01-18T23:34:22Z,17.5
2020-01-18T23:49:22Z,17.5
2020-01-19T00:04:22Z,17.5
2020-01-19T00:19:22Z,17.5
2020-01-19T00:34:22Z,17.5
2020-01-19T00:49:22Z,17.5
2020-01-19T01:04:22Z,17.5
2020-01-19T01:19:22Z,17.5
2020-01-19T01:34:22Z,17.5
2020-01-19T01:49:22Z,17.5
2020-01-19T02:04:22Z,17.5
2020-01-19T02:19:22Z,17.5
2020-01-19T02:34:22Z,17.5
2020-01-19T02:49:22Z,17.5
2020-01-19T03:04:22Z,17.5
2020-01-19T03:19:22Z,17.5
2020-01-19T03:34:22Z,17.5
2020-01-19T03:49:22Z,17.5
2020-01-19T04:04:22Z,17.5
2020-01-19T04:19:22Z,17.5
2020-01-19T04:34:22Z,17.5
2020-01-19T04:49:22Z,17.5
2020-01-19T05:04:22Z,17.5
2020-01-19T05:19:22Z,17.5
2020-01-19T05:34:22Z,17.5
2020-01-19T05:49:22Z,17.5
2020-01-19T06:04:22Z,17.5
2020-01-19T06:19:22Z,17.5
2020-01-19T06:34:22Z,17.5
2020-01-19T06:49:22Z,17.5
2020-01-19T07:04:22Z,17.5
2020-01-19T07:19:22Z,17.5
2020-01-19T07:34:22Z,17.5
2020-01-19T07:49:22Z,17.5
2020-01-19T08:04:22Z,17.5
2020-01-19T08:19:22Z,17.5
2020-01-19T08:34:22Z,17.5
2020-01-19T08:49:22Z,17.5
2020-01-19T09:04:22Z,17.5
2020-01-19T09:19:22Z,17.5
2020-01-19T09:34:22Z,17.5
2020-01-19T09:49:22Z,17.5
2020-01-19T10:04:22Z,17.5
2020-01-19T10:19:22Z,17.5
2020-01-19T10:34:22Z,17.5
2020-01-19T10:49:22Z,17.5
2020-01-19T11:04:22Z,17.5
2020-01-19T11:19:22Z,17.5
2020-01-19T11:34:22Z,17.5
2020-01-19T11:49:22Z,17.5
2020-01-19T12:04:22Z,17.5
2020-01-19T12:19:22Z,17.5
2020-01-19T12:34:22Z,17.5
2020-01-19T12:49:22Z,17.5
2020-01-19T13:04:22Z,17.5
2020-01-19T13:19:22Z,17.5
2020-01-19T13:34:22Z,17.5
2020-01-19T13:49:22Z,17.5
2020-01-19T14:04:22Z,17.5
2020-01-19T14:19:22Z,17.5
2020-01-19T14:34:22Z,17.5
2020-01-19T14:49:22Z,17.5
2020-01-19T15:04:22Z,17.5
2020-01-19T15:19:22Z,17.5
2020-01-19T15:34:22Z,17.5
2020-01-19T15:49:22Z,17.5
2020-01-19T16:04:22Z,17.5
2020-01-19T16:19:22Z,17.5
2020-01-19T16:34:22Z,17.5
2020-01-19T16:49:22Z,17.5
2020-01-19T17:04:22Z,17.5
2020-01-19T17:19:22Z,17.5
2020-01-19T17:34:22Z,17.5
2020-01-19T17:49:22Z,17.5
2020-01-19T18:04:22Z,17.5
2020-01-19T18:19:22Z,17.5
2020-01-19T18:34:22Z,17.5
2020-01-19T18:49:22Z,17.5
2020-01-19T19:04:22Z,17.5
2020-01-19T19:19:22Z,17.5
2020-01-19T19:34:22Z,17.5
2020-01-19T19:49:22Z,17.5
2020-01-19T20:04:22Z,17.5
2020-01-19T20:19:22Z,17.5
2020-01-19T20:34:22Z,17.5
2020-01-19T20:49:22Z,17.5
2020-01-19T21:04:22Z,17.5
2020-01-19T21:19:22Z,17.5
2020-01-19T21:34:22Z,17.5
2020-01-19T21:49:22Z,17.5
2020-01-19T22:04:23Z,17.5
2020-01-19T22:19:23Z,17.5
2020-01-19T22:34:23Z,17.5
2020-01-19T22:49:23Z,17.5
2020-01-19T23:04:23Z,17.5
2020-01-19T23:19:23Z,17.5
2020-01-19T23:34:23Z,17.5
2020-01-19T23:49:23Z,17.5
2020-01-20T00:04:23Z,17.5
2020-01-20T00:19:23Z,17.5
2020-01-20T00:34:23Z,17.5
2020-01-20T00:49:23Z,17.5
2020-01-20T01:04:23Z,17.5
2020-01-20T01:19:23Z,17.5
2020-01-20T01:34:23Z,17.5
2020-01-20T01:49:23Z,17.5
2020-01-20T02:04:23Z,17.5
2020-01-20T02:19:23Z,17.5
2020-01-20T02:34:23Z,17.5
2020-01-20T02:49:23Z,17.5
2020-01-20T03:04:23Z,17.5
2020-01-20T03:19:23Z,17.5
2020-01-20T03:34:23Z,17.5
2020-01-20T03:49:23Z,17.5
2020-01-20T04:04:23Z,17.5
2020-01-20T04:19:23Z,17.5
2020-01-20T04:34:23Z,17.5
2020-01-20T04:49:23Z,17.5
2020-01-20T05:04:23Z,17.5
2020-01-20T05:19:23Z,17.5
2020-01-20T05:32:24Z,22
2020-01-20T05:34:23Z,22
2020-01-20T05:49:23Z,22
2020-01-20T06:04:23Z,22
2020-01-20T06:19:23Z,22
2020-01-20T06:34:23Z,22
2020-01-20T06:49:23Z,22
2020-01-20T07:04:23Z,22
2020-01-20T07:19:23Z,22
2020-01-20T07:34:23Z,22
2020-01-20T07:49:23Z,22
2020-01-20T08:04:23Z,22
2020-01-20T08:19:23Z,22
2020-01-20T08:34:23Z,22
2020-01-20T08:49:23Z,22
2020-01-20T09:04:23Z,22
2020-01-20T09:19:23Z,22
2020-01-20T09:34:23Z,22
2020-01-20T09:49:23Z,22
2020-01-20T10:04:23Z,22
2020-01-20T10:19:23Z,22
2020-01-20T10:34:23Z,22
2020-01-20T10:49:23Z,22
2020-01-20T11:04:23Z,22
2020-01-20T11:19:23Z,22
2020-01-20T11:34:23Z,22
2020-01-20T11:49:23Z,22
2020-01-20T12:04:23Z,22
2020-01-20T12:19:23Z,22
2020-01-20T12:34:23Z,22
2020-01-20T12:49:23Z,22
2020-01-20T13:04:23Z,22
2020-01-20T13:19:23Z,22
2020-01-20T13:21:58Z,22
2020-01-20T13:33:10Z,22
2020-01-20T13:48:10Z,22
2020-01-20T14:03:10Z,22
2020-01-20T14:18:10Z,22
2020-01-20T14:33:10Z,22
2020-01-20T14:48:10Z,22
2020-01-20T15:03:10Z,22
2020-01-20T15:18:10Z,22
2020-01-20T15:21:40Z,23.5
2020-01-20T15:33:10Z,23.5
2020-01-20T15:48:10Z,23.5
2020-01-20T16:03:10Z,23.5
2020-01-20T16:18:10Z,23.5
2020-01-20T16:30:05Z,17.5
2020-01-20T16:33:10Z,17.5
2020-01-20T16:48:10Z,17.5
2020-01-20T17:03:10Z,17.5
2020-01-20T17:18:10Z,17.5
2020-01-20T17:33:10Z,17.5
2020-01-20T17:48:10Z,17.5
2020-01-20T18:03:10Z,17.5
2020-01-20T18:18:10Z,17.5
2020-01-20T18:33:10Z,17.5
2020-01-20T18:48:10Z,17.5
2020-01-20T19:03:10Z,17.5
2020-01-20T19:18:10Z,17.5
2020-01-20T19:33:10Z,17.5
2020-01-20T19:48:10Z,17.5
2020-01-20T20:03:10Z,17.5
2020-01-20T20:18:10Z,17.5
2020-01-20T20:33:10Z,17.5
2020-01-20T20:48:10Z,17.5
2020-01-20T21:03:10Z,17.5
2020-01-20T21:18:10Z,17.5
2020-01-20T21:33:10Z,17.5
2020-01-20T21:48:10Z,17.5
2020-01-20T22:03:10Z,17.5
2020-01-20T22:18:10Z,17.5
2020-01-20T22:33:10Z,17.5
2020-01-20T22:48:10Z,17.5
2020-01-20T23:03:10Z,17.5
2020-01-20T23:18:10Z,17.5
2020-01-20T23:33:10Z,17.5
2020-01-20T23:48:10Z,17.5
2020-01-21T00:03:10Z,17.5
2020-01-21T00:18:10Z,17.5
2020-01-21T00:33:10Z,17.5
2020-01-21T00:48:10Z,17.5
2020-01-21T01:03:10Z,17.5
2020-01-21T01:18:10Z,17.5
2020-01-21T01:33:10Z,17.5
2020-01-21T01:48:10Z,17.5
2020-01-21T02:03:10Z,17.5
2020-01-21T02:18:10Z,17.5
2020-01-21T02:33:10Z,17.5
2020-01-21T02:48:10Z,17.5
2020-01-21T03:03:10Z,17.5
2020-01-21T03:18:10Z,17.5
2020-01-21T03:33:10Z,17.5
2020-01-21T03:48:10Z,17.5
2020-01-21T04:03:10Z,17.5
2020-01-21T04:18:10Z,17.5
2020-01-21T04:33:10Z,17.5
2020-01-21T04:48:10Z,17.5
2020-01-21T05:03:10Z,17.5
2020-01-21T05:18:10Z,17.5
2020-01-21T05:32:15Z,22
2020-01-21T05:33:10Z,22
2020-01-21T05:48:10Z,22
2020-01-21T06:03:10Z,22
2020-01-21T06:18:10Z,22
2020-01-21T06:33:10Z,22
2020-01-21T06:48:10Z,22
2020-01-21T07:03:10Z,22
2020-01-21T07:18:10Z,22
2020-01-21T07:33:10Z,22
2020-01-21T07:48:10Z,22
2020-01-21T08:03:10Z,22
2020-01-21T08:18:10Z,22
2020-01-21T08:33:10Z,22
2020-01-21T08:48:10Z,22
2020-01-21T09:03:10Z,22
2020-01-21T09:18:10Z,22
2020-01-21T09:33:10Z,22
2020-01-21T09:48:10Z,22
2020-01-21T10:03:10Z,22
2020-01-21T10:18:10Z,22
2020-01-21T10:33:10Z,22
2020-01-21T10:48:10Z,22
2020-01-21T11:03:10Z,22
2020-01-21T11:18:10Z,22
2020-01-21T11:33:10Z,22
2020-01-21T11:35:10Z,22
2020-01-21T11:37:20Z,22
2020-01-21T11:52:20Z,22
2020-01-21T11:57:01Z,22
2020-01-21T11:58:10Z,22
2020-01-21T12:13:10Z,22
2020-01-21T12:28:10Z,22
2020-01-21T12:43:10Z,22
2020-01-21T12:58:10Z,22
2020-01-21T13:10:02Z,22
2020-01-21T13:12:40Z,22
2020-01-21T13:20:51Z,22
2020-01-21T13:21:28Z,22
2020-01-21T13:36:28Z,22
2020-01-21T13:51:28Z,22
2020-01-21T13:56:46Z,22
2020-01-21T13:59:54Z,22
2020-01-21T14:07:04Z,22
2020-01-21T14:08:14Z,22
2020-01-21T14:13:57Z,22
2020-01-21T14:14:35Z,22
2020-01-21T14:16:13Z,22
2020-01-21T14:17:22Z,22
2020-01-21T14:19:02Z,22
2020-01-21T14:34:02Z,22
2020-01-21T14:49:02Z,22
2020-01-21T15:04:02Z,22
2020-01-21T15:19:02Z,22
2020-01-21T15:34:02Z,22
2020-01-21T15:49:02Z,22
2020-01-21T16:04:02Z,22
2020-01-21T16:19:02Z,22
2020-01-21T16:30:03Z,17.5
2020-01-21T16:34:02Z,17.5
2020-01-21T16:49:02Z,17.5
2020-01-21T17:04:02Z,17.5
2020-01-21T17:19:02Z,17.5
2020-01-21T17:34:02Z,17.5
2020-01-21T17:49:02Z,17.5
2020-01-21T18:04:02Z,17.5
2020-01-21T18:19:02Z,17.5
2020-01-21T18:34:02Z,17.5
2020-01-21T18:49:02Z,17.5
2020-01-21T19:04:02Z,17.5
2020-01-21T19:19:03Z,17.5
2020-01-21T19:34:03Z,17.5
2020-01-21T19:49:03Z,17.5
2020-01-21T20:04:03Z,17.5
2020-01-21T20:19:03Z,17.5
2020-01-21T20:34:03Z,17.5
2020-01-21T20:49:03Z,17.5
2020-01-21T21:04:03Z,17.5
2020-01-21T21:19:03Z,17.5
2020-01-21T21:34:03Z,17.5
2020-01-21T21:49:03Z,17.5
2020-01-21T22:04:03Z,17.5
2020-01-21T22:19:03Z,17.5
2020-01-21T22:34:03Z,17.5
2020-01-21T22:49:03Z,17.5
2020-01-21T23:04:03Z,17.5
2020-01-21T23:19:03Z,17.5
2020-01-21T23:34:03Z,17.5
2020-01-21T23:49:03Z,17.5
2020-01-22T00:04:03Z,17.5
2020-01-22T00:19:03Z,17.5
2020-01-22T00:34:03Z,17.5
2020-01-22T00:49:03Z,17.5
2020-01-22T01:04:03Z,17.5
2020-01-22T01:19:03Z,17.5
2020-01-22T01:34:03Z,17.5
2020-01-22T01:49:03Z,17.5
2020-01-22T02:04:03Z,17.5
2020-01-22T02:19:03Z,17.5
2020-01-22T02:34:03Z,17.5
2020-01-22T02:49:03Z,17.5
2020-01-22T03:04:03Z,17.5
2020-01-22T03:19:03Z,17.5
2020-01-22T03:34:03Z,17.5
2020-01-22T03:49:03Z,17.5
2020-01-22T04:04:03Z,17.5
2020-01-22T04:19:03Z,17.5
2020-01-22T04:34:03Z,17.5
2020-01-22T04:49:03Z,17.5
2020-01-22T05:04:03Z,17.5
2020-01-22T05:19:03Z,17.5
2020-01-22T05:34:03Z,17.5
2020-01-22T05:35:55Z,22
2020-01-22T05:49:03Z,22
2020-01-22T06:04:03Z,22
2020-01-22T06:19:03Z,22
2020-01-22T06:34:03Z,22
2020-01-22T06:49:03Z,22
2020-01-22T07:04:03Z,22
2020-01-22T07:19:03Z,22
2020-01-22T07:34:03Z,22
2020-01-22T07:49:03Z,22
2020-01-22T08:04:03Z,22
2020-01-22T08:19:03Z,22
2020-01-22T08:34:03Z,22
2020-01-22T08:49:03Z,22
2020-01-22T09:04:03Z,22
2020-01-22T09:19:03Z,22
2020-01-22T09:34:03Z,22
2020-01-22T09:49:03Z,22
2020-01-22T10:04:03Z,22
2020-01-22T10:19:03Z,22
2020-01-22T10:29:15Z,22
2020-01-22T10:31:24Z,22
2020-01-22T10:46:24Z,22
2020-01-22T10:50:04Z,22
2020-01-22T11:05:04Z,22
2020-01-22T11:13:17Z,22
2020-01-22T11:28:17Z,22
2020-01-22T11:43:17Z,22
2020-01-22T11:58:17Z,22
2020-01-22T12:13:17Z,22
2020-01-22T12:28:17Z,22
2020-01-22T12:43:17Z,22
2020-01-22T12:58:17Z,22
2020-01-22T13:13:17Z,22
2020-01-22T13:28:17Z,22
2020-01-22T13:43:17Z,22
2020-01-22T13:58:17Z,22
2020-01-22T14:13:17Z,22
2020-01-22T14:28:17Z,22
2020-01-22T14:43:17Z,22
2020-01-22T14:58:17Z,22
2020-01-22T15:13:17Z,22
2020-01-22T15:28:17Z,22
2020-01-22T15:43:17Z,22
2020-01-22T15:58:17Z,22
2020-01-22T16:13:17Z,22
2020-01-22T16:28:17Z,22
2020-01-22T16:30:04Z,17.5
2020-01-22T16:43:17Z,17.5
2020-01-22T16:58:17Z,17.5
2020-01-22T17:13:17Z,17.5
2020-01-22T17:28:17Z,17.5
2020-01-22T17:43:17Z,17.5
2020-01-22T17:58:17Z,17.5
2020-01-22T18:13:17Z,17.5
2020-01-22T18:28:17Z,17.5
2020-01-22T18:43:17Z,17.5
2020-01-22T18:58:17Z,17.5
2020-01-22T19:13:17Z,17.5
2020-01-22T19:28:17Z,17.5
2020-01-22T19:43:17Z,17.5
2020-01-22T19:58:17Z,17.5
2020-01-22T20:13:17Z,17.5
2020-01-22T20:28:17Z,17.5
2020-01-22T20:43:17Z,17.5
2020-01-22T20:58:17Z,17.5
2020-01-22T21:13:17Z,17.5
2020-01-22T21:28:17Z,17.5
2020-01-22T21:43:17Z,17.5
2020-01-22T21:58:17Z,17.5
2020-01-22T22:13:17Z,17.5
2020-01-22T22:28:17Z,17.5
2020-01-22T22:43:17Z,17.5
2020-01-22T22:58:17Z,17.5
2020-01-22T23:13:17Z,17.5
2020-01-22T23:28:17Z,17.5
2020-01-22T23:43:17Z,17.5
2020-01-22T23:58:17Z,17.5
2020-01-23T00:13:17Z,17.5
2020-01-23T00:28:17Z,17.5
2020-01-23T00:43:17Z,17.5
2020-01-23T00:58:17Z,17.5
2020-01-23T01:13:17Z,17.5
2020-01-23T01:28:17Z,17.5
2020-01-23T01:43:17Z,17.5
2020-01-23T01:58:17Z,17.5
2020-01-23T02:13:17Z,17.5
2020-01-23T02:28:17Z,17.5
2020-01-23T02:43:17Z,17.5
2020-01-23T02:58:17Z,17.5
2020-01-23T03:13:17Z,17.5
2020-01-23T03:28:17Z,17.5
2020-01-23T03:43:17Z,17.5
2020-01-23T03:58:17Z,17.5
2020-01-23T04:13:17Z,17.5
2020-01-23T04:28:17Z,17.5
2020-01-23T04:43:17Z,17.5
2020-01-23T04:58:17Z,17.5
2020-01-23T05:13:17Z,17.5
2020-01-23T05:28:17Z,17.5
2020-01-23T05:32:34Z,22
2020-01-23T05:43:17Z,22
2020-01-23T05:58:17Z,22
2020-01-23T06:13:17Z,22
2020-01-23T06:28:17Z,22
2020-01-23T06:43:17Z,22
2020-01-23T06:58:17Z,22
2020-01-23T07:13:17Z,22
2020-01-23T07:28:17Z,22
2020-01-23T07:43:17Z,22
2020-01-23T07:58:17Z,22
2020-01-23T08:13:17Z,22
2020-01-23T08:28:17Z,22
2020-01-23T08:43:17Z,22
2020-01-23T08:58:17Z,22
2020-01-23T09:06:49Z,22
2020-01-23T09:21:49Z,22
2020-01-23T09:36:49Z,22
2020-01-23T09:40:05Z,22
2020-01-23T09:55:05Z,22
2020-01-23T10:10:05Z,22
2020-01-23T10:10:49Z,22
2020-01-23T10:25:49Z,22
2020-01-23T10:40:49Z,22
2020-01-23T10:52:08Z,22
2020-01-23T11:07:08Z,22
2020-01-23T11:19:51Z,22
2020-01-23T11:21:59Z,22
2020-01-23T11:36:59Z,22
2020-01-23T11:48:42Z,22
2020-01-23T11:55:20Z,22
2020-01-23T12:10:20Z,22
2020-01-23T12:25:20Z,22
2020-01-23T12:40:20Z,22
2020-01-23T12:55:20Z,22
2020-01-23T13:10:20Z,22
2020-01-23T13:25:20Z,22
2020-01-23T13:40:20Z,22
2020-01-23T13:55:20Z,22
2020-01-23T14:05:24Z,22
2020-01-23T14:07:01Z,22
2020-01-23T14:12:10Z,22
2020-01-23T14:14:19Z,22
2020-01-23T14:29:19Z,22
2020-01-23T14:44:19Z,22
2020-01-23T14:59:19Z,22
2020-01-23T15:14:19Z,22
2020-01-23T15:15:15Z,22
2020-01-23T15:18:23Z,22
2020-01-23T15:33:23Z,22
2020-01-23T15:48:23Z,22
2020-01-23T16:03:23Z,22
2020-01-23T16:18:23Z,22
2020-01-23T16:30:08Z,17.5
2020-01-23T16:33:23Z,17.5
2020-01-23T16:48:23Z,17.5
2020-01-23T17:03:23Z,17.5
2020-01-23T17:18:23Z,17.5
2020-01-23T17:33:23Z,17.5
2020-01-23T17:48:23Z,17.5
2020-01-23T18:03:23Z,17.5
2020-01-23T18:18:23Z,17.5
2020-01-23T18:33:23Z,17.5
2020-01-23T18:48:23Z,17.5
2020-01-23T19:03:23Z,17.5
2020-01-23T19:18:23Z,17.5
2020-01-23T19:33:23Z,17.5
2020-01-23T19:48:23Z,17.5
2020-01-23T20:03:23Z,17.5
2020-01-23T20:18:23Z,17.5
2020-01-23T20:33:23Z,17.5
2020-01-23T20:48:23Z,17.5
2020-01-23T21:03:23Z,17.5
2020-01-23T21:18:23Z,17.5
2020-01-23T21:33:23Z,17.5
2020-01-23T21:48:23Z,17.5
2020-01-23T22:03:23Z,17.5
2020-01-23T22:18:23Z,17.5
2020-01-23T22:33:23Z,17.5
2020-01-23T22:48:23Z,17.5
2020-01-23T23:03:23Z,17.5
2020-01-23T23:18:24Z,17.5
2020-01-23T23:33:24Z,17.5
2020-01-23T23:48:24Z,17.5
2020-01-24T00:03:24Z,17.5
2020-01-24T00:18:24Z,17.5
2020-01-24T00:33:24Z,17.5
2020-01-24T00:48:24Z,17.5
2020-01-24T01:03:24Z,17.5
2020-01-24T01:18:24Z,17.5
2020-01-24T01:33:24Z,17.5
