time,T_in
2020-02-12T03:55:19Z,16.82
2020-02-12T04:10:19Z,16.82
2020-02-12T04:15:20Z,17.35
2020-02-12T04:25:19Z,17.35
2020-02-12T04:25:26Z,17.87
2020-02-12T04:40:19Z,17.87
2020-02-12T04:55:19Z,17.87
2020-02-12T05:10:19Z,17.87
2020-02-12T05:25:19Z,17.87
2020-02-12T05:31:52Z,18.05
2020-02-12T05:40:19Z,18.05
2020-02-12T05:42:04Z,18.49
2020-02-12T05:50:09Z,19.02
2020-02-12T05:55:19Z,19.02
2020-02-12T05:58:13Z,19.63
2020-02-12T06:06:13Z,20.16
2020-02-12T06:10:19Z,20.16
2020-02-12T06:18:19Z,20.69
2020-02-12T06:25:19Z,20.69
2020-02-12T06:40:19Z,20.69
2020-02-12T06:44:30Z,20.69
2020-02-12T06:59:30Z,20.69
2020-02-12T07:14:30Z,20.69
2020-02-12T07:28:05Z,20.87
2020-02-12T07:29:30Z,20.87
2020-02-12T07:33:33Z,20.87
2020-02-12T07:37:16Z,20.87
2020-02-12T07:40:03Z,20.96
2020-02-12T07:41:03Z,20.87
2020-02-12T07:48:02Z,20.87
2020-02-12T07:49:14Z,20.87
2020-02-12T07:52:56Z,20.87
2020-02-12T07:54:38Z,20.87
2020-02-12T08:05:16Z,20.6
2020-02-12T08:09:38Z,20.6
2020-02-12T08:11:15Z,20.69
2020-02-12T08:23:22Z,20.96
2020-02-12T08:24:38Z,20.96
2020-02-12T08:39:38Z,20.96
2020-02-12T08:54:38Z,20.96
2020-02-12T09:09:38Z,20.96
2020-02-12T09:09:45Z,20.87
2020-02-12T09:24:38Z,20.87
2020-02-12T09:39:38Z,20.87
2020-02-12T09:43:20Z,20.87
2020-02-12T09:50:04Z,20.96
2020-02-12T10:05:04Z,20.96
2020-02-12T10:08:12Z,20.87
2020-02-12T10:20:04Z,20.87
2020-02-12T10:35:04Z,20.87
2020-02-12T10:37:33Z,20.87
2020-02-12T10:38:16Z,20.87
2020-02-12T10:53:16Z,20.87
2020-02-12T10:56:35Z,20.78
2020-02-12T11:08:16Z,20.78
2020-02-12T11:12:41Z,21.22
2020-02-12T11:23:16Z,21.22
2020-02-12T11:38:16Z,21.22
2020-02-12T11:53:16Z,21.22
2020-02-12T12:08:16Z,21.22
2020-02-12T12:23:14Z,20.69
2020-02-12T12:23:16Z,20.69
2020-02-12T12:38:16Z,20.69
2020-02-12T12:47:28Z,21.22
2020-02-12T12:53:16Z,21.22
2020-02-12T13:08:16Z,21.22
2020-02-12T13:15:41Z,22.11
2020-02-12T13:23:16Z,22.11
2020-02-12T13:31:46Z,21.58
2020-02-12T13:38:16Z,21.58
2020-02-12T13:53:16Z,21.58
2020-02-12T13:53:59Z,21.05
2020-02-12T14:08:16Z,21.05
2020-02-12T14:16:11Z,21.49
2020-02-12T14:18:11Z,21.58
2020-02-12T14:23:16Z,21.58
2020-02-12T14:24:13Z,21.49
2020-02-12T14:34:17Z,21.05
2020-02-12T14:38:16Z,21.05
2020-02-12T14:53:16Z,21.05
2020-02-12T15:08:16Z,21.05
2020-02-12T15:23:16Z,21.05
2020-02-12T15:36:47Z,21.93
2020-02-12T15:38:16Z,21.93
2020-02-12T15:46:51Z,21.4
2020-02-12T15:53:16Z,21.4
2020-02-12T16:08:16Z,21.4
2020-02-12T16:23:14Z,21.13
2020-02-12T16:23:16Z,21.13
2020-02-12T16:30:28Z,21.05
2020-02-12T16:38:16Z,21.05
2020-02-12T16:39:19Z,20.87
2020-02-12T16:53:16Z,20.87
2020-02-12T17:03:29Z,20.34
2020-02-12T17:08:16Z,20.34
2020-02-12T17:23:16Z,20.34
2020-02-12T17:29:38Z,19.81
2020-02-12T17:38:16Z,19.81
2020-02-12T17:53:16Z,19.81
2020-02-12T18:03:56Z,19.28
2020-02-12T18:08:16Z,19.28
2020-02-12T18:23:16Z,19.28
2020-02-12T18:38:16Z,19.28
2020-02-12T18:50:17Z,18.75
2020-02-12T18:53:16Z,18.75
2020-02-12T19:08:16Z,18.75
2020-02-12T19:23:16Z,18.75
2020-02-12T19:38:16Z,18.75
2020-02-12T19:53:16Z,18.75
2020-02-12T20:08:16Z,18.75
2020-02-12T20:23:16Z,18.75
2020-02-12T20:25:05Z,18.22
2020-02-12T20:38:16Z,18.22
2020-02-12T20:53:16Z,18.22
2020-02-12T21:08:16Z,18.22
2020-02-12T21:23:16Z,18.22
2020-02-12T21:38:17Z,18.22
2020-02-12T21:53:17Z,18.22
2020-02-12T22:08:17Z,18.22
2020-02-12T22:23:17Z,18.22
2020-02-12T22:38:17Z,18.22
2020-02-12T22:53:17Z,18.22
2020-02-12T23:06:22Z,17.7
2020-02-12T23:08:17Z,17.7
2020-02-12T23:23:17Z,17.7
2020-02-12T23:38:17Z,17.7
2020-02-12T23:53:17Z,17.7
2020-02-13T00:08:17Z,17.7
2020-02-13T00:23:17Z,17.7
2020-02-13T00:38:17Z,17.7
2020-02-13T00:53:17Z,17.7
2020-02-13T01:08:17Z,17.7
2020-02-13T01:18:39Z,17.7
2020-02-13T01:33:39Z,17.7
2020-02-13T01:48:39Z,17.7
2020-02-13T02:03:39Z,17.7
2020-02-13T02:18:39Z,17.7
2020-02-13T02:27:50Z,17.35
2020-02-13T02:33:39Z,17.35
2020-02-13T02:48:39Z,17.35
2020-02-13T02:53:15Z,17.26
2020-02-13T03:03:39Z,17.26
2020-02-13T03:16:21Z,17.17
2020-02-13T03:18:28Z,17.26
2020-02-13T03:18:39Z,17.26
2020-02-13T03:33:39Z,17.26
2020-02-13T03:48:39Z,17.26
2020-02-13T04:03:39Z,17.26
2020-02-13T04:18:39Z,17.26
2020-02-13T04:33:39Z,17.26
2020-02-13T04:48:39Z,17.26
2020-02-13T05:03:39Z,17.26
2020-02-13T05:18:39Z,17.26
2020-02-13T05:31:50Z,17.08
2020-02-13T05:33:39Z,17.08
2020-02-13T05:41:33Z,17.7
2020-02-13T05:47:36Z,18.22
2020-02-13T05:48:39Z,18.22
2020-02-13T05:53:40Z,18.84
2020-02-13T05:59:37Z,19.37
2020-02-13T06:03:39Z,19.37
2020-02-13T06:07:41Z,19.99
2020-02-13T06:15:47Z,20.52
2020-02-13T06:18:39Z,20.52
2020-02-13T06:27:51Z,21.05
2020-02-13T06:33:39Z,21.05
2020-02-13T06:48:39Z,21.05
2020-02-13T07:03:39Z,21.05
2020-02-13T07:18:39Z,21.05
2020-02-13T07:33:39Z,21.05
2020-02-13T07:40:15Z,21.05
2020-02-13T07:40:28Z,21.13
2020-02-13T07:55:15Z,21.13
2020-02-13T08:10:15Z,21.13
2020-02-13T08:25:15Z,21.13
2020-02-13T08:40:15Z,21.13
2020-02-13T08:55:15Z,21.13
2020-02-13T09:10:15Z,21.13
2020-02-13T09:19:27Z,21.13
2020-02-13T09:20:41Z,21.13
2020-02-13T09:27:22Z,20.87
2020-02-13T09:35:41Z,20.87
2020-02-13T09:50:41Z,20.87
2020-02-13T10:05:41Z,20.6
2020-02-13T10:11:55Z,20.78
2020-02-13T10:20:41Z,20.78
2020-02-13T10:27:45Z,21.58
2020-02-13T10:35:41Z,21.58
2020-02-13T10:50:41Z,21.58
2020-02-13T10:55:41Z,21.31
2020-02-13T11:02:04Z,21.05
2020-02-13T11:05:41Z,21.05
2020-02-13T11:20:41Z,21.05
2020-02-13T11:26:16Z,20.52
2020-02-13T11:35:41Z,20.52
2020-02-13T11:50:41Z,20.52
2020-02-13T12:05:41Z,20.52
2020-02-13T12:20:40Z,19.99
2020-02-13T12:20:41Z,19.99
2020-02-13T12:35:09Z,19.72
2020-02-13T12:35:41Z,19.72
2020-02-13T12:38:54Z,19.81
2020-02-13T12:43:39Z,19.9
2020-02-13T12:50:41Z,19.9
2020-02-13T13:03:05Z,20.52
2020-02-13T13:05:41Z,20.52
2020-02-13T13:20:41Z,20.52
2020-02-13T13:35:41Z,20.52
2020-02-13T13:50:41Z,20.52
2020-02-13T14:05:41Z,20.52
2020-02-13T14:11:37Z,19.99
2020-02-13T14:20:41Z,19.99
2020-02-13T14:35:41Z,19.99
2020-02-13T14:41:51Z,20.52
2020-02-13T14:50:41Z,20.52
2020-02-13T15:05:41Z,20.52
2020-02-13T15:20:41Z,20.52
2020-02-13T15:35:41Z,20.52
2020-02-13T15:50:41Z,20.52
2020-02-13T16:05:41Z,20.52
2020-02-13T16:13:34Z,20.07
2020-02-13T16:18:37Z,19.99
2020-02-13T16:20:41Z,19.99
2020-02-13T16:35:41Z,19.99
2020-02-13T16:50:41Z,19.99
2020-02-13T17:05:41Z,19.99
2020-02-13T17:20:41Z,19.99
2020-02-13T17:33:13Z,19.46
2020-02-13T17:35:41Z,19.46
2020-02-13T17:50:41Z,19.46
2020-02-13T18:05:41Z,19.46
2020-02-13T18:20:41Z,19.46
2020-02-13T18:25:37Z,18.93
2020-02-13T18:35:41Z,18.93
2020-02-13T18:50:41Z,18.93
2020-02-13T19:05:41Z,18.93
2020-02-13T19:20:41Z,18.93
2020-02-13T19:32:10Z,18.4
2020-02-13T19:35:41Z,18.4
2020-02-13T19:50:41Z,18.4
2020-02-13T20:05:41Z,18.4
2020-02-13T20:20:41Z,18.4
2020-02-13T20:35:41Z,18.4
2020-02-13T20:50:41Z,18.4
2020-02-13T21:05:41Z,18.4
2020-02-13T21:19:02Z,17.96
2020-02-13T21:20:41Z,17.96
2020-02-13T21:29:01Z,17.87
2020-02-13T21:35:41Z,17.87
2020-02-13T21:50:41Z,17.87
2020-02-13T22:05:41Z,17.87
2020-02-13T22:20:41Z,17.87
2020-02-13T22:27:25Z,17.79
2020-02-13T22:35:41Z,17.79
2020-02-13T22:50:41Z,17.79
2020-02-13T23:05:41Z,17.79
2020-02-13T23:20:41Z,17.79
2020-02-13T23:22:32Z,17.79
2020-02-13T23:23:17Z,17.79
2020-02-13T23:38:17Z,17.79
2020-02-13T23:53:17Z,17.79
2020-02-14T00:08:17Z,17.79
2020-02-14T00:23:17Z,17.79
2020-02-14T00:38:17Z,17.79
2020-02-14T00:41:00Z,17.43
2020-02-14T00:53:17Z,17.43
2020-02-14T00:56:44Z,17.35
2020-02-14T01:08:17Z,17.35
2020-02-14T01:23:17Z,17.35
2020-02-14T01:38:17Z,17.35
2020-02-14T01:53:17Z,17.35
2020-02-14T02:08:17Z,17.35
2020-02-14T02:23:17Z,17.35
2020-02-14T02:38:17Z,17.35
2020-02-14T02:39:32Z,17.17
2020-02-14T02:53:17Z,17.17
2020-02-14T03:08:17Z,17.17
2020-02-14T03:23:17Z,17.17
2020-02-14T03:38:17Z,17.17
2020-02-14T03:53:17Z,17.17
2020-02-14T04:08:17Z,17.17
2020-02-14T04:23:17Z,17.17
2020-02-14T04:38:17Z,17.17
2020-02-14T04:53:17Z,17.17
2020-02-14T05:08:17Z,17.17
2020-02-14T05:23:17Z,17.17
2020-02-14T05:31:49Z,17.35
2020-02-14T05:38:17Z,17.35
2020-02-14T05:40:56Z,17.96
2020-02-14T05:46:59Z,18.49
2020-02-14T05:53:06Z,19.02
2020-02-14T05:53:17Z,19.02
2020-02-14T05:59:07Z,19.54
2020-02-14T06:07:11Z,20.07
2020-02-14T06:08:17Z,20.07
2020-02-14T06:15:14Z,20.6
2020-02-14T06:23:17Z,20.6
2020-02-14T06:29:21Z,21.13
2020-02-14T06:38:17Z,21.13
2020-02-14T06:53:17Z,21.13
2020-02-14T07:08:17Z,21.13
2020-02-14T07:23:17Z,21.13
2020-02-14T07:38:17Z,21.13
2020-02-14T07:53:17Z,21.13
2020-02-14T08:08:12Z,20.78
2020-02-14T08:08:17Z,20.78
2020-02-14T08:23:17Z,20.78
2020-02-14T08:38:17Z,20.78
2020-02-14T08:53:17Z,20.78
2020-02-14T09:00:35Z,20.52
2020-02-14T09:08:17Z,20.52
2020-02-14T09:09:41Z,20.69
2020-02-14T09:14:40Z,21.13
2020-02-14T09:22:54Z,21.75
2020-02-14T09:23:17Z,21.75
2020-02-14T09:36:51Z,22.29
2020-02-14T09:38:17Z,22.29
2020-02-14T09:53:17Z,22.29
2020-02-14T10:08:17Z,22.29
2020-02-14T10:23:17Z,22.29
2020-02-14T10:27:16Z,21.93
2020-02-14T10:38:17Z,21.93
2020-02-14T10:53:17Z,21.93
2020-02-14T11:08:17Z,21.93
2020-02-14T11:15:38Z,21.75
2020-02-14T11:23:17Z,21.75
2020-02-14T11:35:48Z,22.29
2020-02-14T11:38:17Z,22.29
2020-02-14T11:53:17Z,22.29
2020-02-14T12:08:17Z,22.29
2020-02-14T12:14:07Z,21.75
2020-02-14T12:23:17Z,21.75
2020-02-14T12:36:16Z,22.29
2020-02-14T12:38:17Z,22.29
2020-02-14T12:53:17Z,22.29
2020-02-14T13:08:17Z,22.29
2020-02-14T13:18:36Z,21.67
2020-02-14T13:23:17Z,21.67
2020-02-14T13:27:59Z,21.67
2020-02-14T13:28:42Z,21.67
2020-02-14T13:40:50Z,22.2
2020-02-14T13:43:42Z,22.2
2020-02-14T13:58:42Z,22.2
2020-02-14T14:13:42Z,22.2
2020-02-14T14:15:07Z,22.02
2020-02-14T14:28:42Z,22.02
2020-02-14T14:43:42Z,22.02
2020-02-14T14:58:42Z,22.02
2020-02-14T15:13:42Z,22.02
2020-02-14T15:28:42Z,22.02
2020-02-14T15:43:42Z,22.02
2020-02-14T15:58:42Z,22.02
2020-02-14T16:13:42Z,22.02
2020-02-14T16:28:42Z,22.02
2020-02-14T16:30:14Z,21.75
2020-02-14T16:43:42Z,21.75
2020-02-14T16:58:42Z,21.75
2020-02-14T17:10:27Z,21.67
2020-02-14T17:13:42Z,21.67
2020-02-14T17:28:42Z,21.67
2020-02-14T17:30:38Z,21.13
2020-02-14T17:43:42Z,21.13
2020-02-14T17:45:53Z,20.87
2020-02-14T17:52:50Z,20.6
2020-02-14T17:58:42Z,20.6
2020-02-14T18:13:42Z,20.6
2020-02-14T18:15:00Z,20.07
2020-02-14T18:28:42Z,20.07
2020-02-14T18:43:14Z,19.54
2020-02-14T18:43:42Z,19.54
2020-02-14T18:58:42Z,19.54
2020-02-14T19:13:42Z,19.54
2020-02-14T19:23:31Z,19.02
2020-02-14T19:28:42Z,19.02
2020-02-14T19:43:42Z,19.02
2020-02-14T19:58:42Z,19.02
2020-02-14T20:13:42Z,19.02
2020-02-14T20:25:59Z,18.49
2020-02-14T20:28:42Z,18.49
2020-02-14T20:43:42Z,18.49
2020-02-14T20:58:42Z,18.49
2020-02-14T21:13:42Z,18.49
2020-02-14T21:28:42Z,18.49
2020-02-14T21:43:42Z,18.49
2020-02-14T21:58:42Z,18.49
2020-02-14T22:06:50Z,17.96
2020-02-14T22:13:42Z,17.96
2020-02-14T22:28:42Z,17.96
2020-02-14T22:43:42Z,17.96
2020-02-14T22:58:42Z,17.96
2020-02-14T23:13:42Z,17.96
2020-02-14T23:28:42Z,17.96
2020-02-14T23:43:42Z,17.96
2020-02-14T23:58:42Z,17.96
2020-02-15T00:13:42Z,17.96
2020-02-15T00:28:42Z,17.96
2020-02-15T00:43:42Z,17.96
2020-02-15T00:58:42Z,17.96
2020-02-15T01:13:42Z,17.96
2020-02-15T01:28:42Z,17.96
2020-02-15T01:43:42Z,17.96
2020-02-15T01:44:34Z,17.43
2020-02-15T01:58:42Z,17.43
2020-02-15T02:13:42Z,17.43
2020-02-15T02:28:42Z,17.43
2020-02-15T02:43:42Z,17.43
2020-02-15T02:58:42Z,17.43
2020-02-15T03:13:42Z,17.43
2020-02-15T03:27:28Z,17.26
2020-02-15T03:28:42Z,17.26
2020-02-15T03:43:42Z,17.26
2020-02-15T03:58:42Z,17.26
2020-02-15T04:13:42Z,17.26
2020-02-15T04:28:42Z,17.26
2020-02-15T04:37:05Z,17.17
2020-02-15T04:40:02Z,17.08
2020-02-15T04:43:42Z,17.08
2020-02-15T04:58:42Z,17.08
2020-02-15T05:13:42Z,17.08
2020-02-15T05:28:42Z,17.08
2020-02-15T05:34:25Z,16.99
2020-02-15T05:43:42Z,16.99
2020-02-15T05:54:31Z,16.91
2020-02-15T05:58:42Z,16.91
2020-02-15T06:13:42Z,16.91
2020-02-15T06:28:42Z,16.91
2020-02-15T06:43:42Z,16.91
2020-02-15T06:58:42Z,16.91
2020-02-15T07:13:42Z,16.91
2020-02-15T08:13:42Z,17.43
2020-02-15T08:28:42Z,17.43
2020-02-15T08:43:42Z,17.43
2020-02-15T08:58:42Z,17.43
2020-02-15T09:13:42Z,17.43
2020-02-15T09:28:42Z,17.43
2020-02-15T09:36:21Z,17.61
2020-02-15T09:43:42Z,17.61
2020-02-15T09:44:24Z,17.79
2020-02-15T09:54:30Z,17.96
2020-02-15T09:58:42Z,17.96
2020-02-15T10:13:42Z,17.96
2020-02-15T10:28:42Z,17.96
2020-02-15T10:43:42Z,17.96
2020-02-15T10:58:43Z,17.96
2020-02-15T11:13:43Z,17.96
2020-02-15T11:28:43Z,17.96
2020-02-15T11:43:43Z,17.96
2020-02-15T11:58:43Z,17.96
2020-02-15T12:13:43Z,17.96
2020-02-15T12:28:43Z,17.96
2020-02-15T12:43:43Z,17.96
2020-02-15T12:58:43Z,17.96
2020-02-15T13:13:43Z,17.96
2020-02-15T13:28:43Z,17.96
2020-02-15T13:33:05Z,17.79
2020-02-15T13:43:43Z,17.79
2020-02-15T13:58:43Z,17.79
2020-02-15T14:13:43Z,17.79
2020-02-15T14:28:43Z,17.79
2020-02-15T14:43:43Z,17.79
2020-02-15T14:58:43Z,17.79
2020-02-15T15:13:43Z,17.79
2020-02-15T15:25:07Z,17.43
2020-02-15T15:28:43Z,17.43
2020-02-15T15:43:43Z,17.43
2020-02-15T15:47:20Z,17.35
2020-02-15T15:58:43Z,17.35
2020-02-15T16:13:43Z,17.35
2020-02-15T16:28:43Z,17.35
2020-02-15T16:43:43Z,17.35
2020-02-15T16:58:43Z,17.35
2020-02-15T17:13:43Z,17.35
2020-02-15T17:28:43Z,17.35
2020-02-15T17:43:43Z,17.35
2020-02-15T17:58:22Z,16.91
2020-02-15T17:58:43Z,16.91
2020-02-15T18:13:43Z,16.91
2020-02-15T18:28:43Z,16.91
2020-02-15T18:43:43Z,16.91
2020-02-15T18:58:43Z,16.91
2020-02-15T19:13:43Z,16.91
2020-02-15T19:28:43Z,16.91
2020-02-15T19:43:43Z,16.91
2020-02-15T19:58:43Z,16.91
2020-02-15T20:02:54Z,16.91
2020-02-15T20:05:06Z,16.91
2020-02-15T20:20:06Z,16.91
2020-02-15T20:35:06Z,16.91
2020-02-15T20:50:06Z,16.91
2020-02-15T21:05:07Z,16.91
2020-02-15T21:20:07Z,16.91
2020-02-15T21:30:08Z,16.73
2020-02-15T21:35:07Z,16.73
2020-02-15T21:50:07Z,16.73
2020-02-15T21:56:13Z,16.64
2020-02-15T22:05:07Z,16.64
2020-02-15T22:20:07Z,16.64
2020-02-15T22:29:28Z,16.55
2020-02-15T22:35:07Z,16.55
2020-02-15T22:50:07Z,16.55
2020-02-15T23:00:44Z,16.38
2020-02-15T23:05:07Z,16.38
2020-02-15T23:20:07Z,16.38
2020-02-15T23:35:07Z,16.38
2020-02-15T23:39:06Z,16.29
2020-02-15T23:50:07Z,16.29
2020-02-16T00:05:07Z,16.29
2020-02-16T00:20:07Z,16.29
2020-02-16T00:35:07Z,16.29
2020-02-16T00:50:07Z,16.29
2020-02-16T01:05:07Z,16.29
2020-02-16T01:20:07Z,16.29
2020-02-16T01:35:07Z,16.29
2020-02-16T01:50:07Z,16.29
2020-02-16T02:05:07Z,16.29
2020-02-16T02:05:31Z,16.29
2020-02-16T02:07:45Z,16.29
2020-02-16T02:22:45Z,16.29
2020-02-16T02:37:45Z,16.29
2020-02-16T02:52:45Z,16.29
2020-02-16T03:07:45Z,16.29
2020-02-16T03:22:45Z,16.29
2020-02-16T03:37:45Z,16.29
2020-02-16T03:52:45Z,16.29
2020-02-16T04:07:45Z,16.29
2020-02-16T04:22:45Z,16.29
2020-02-16T04:37:45Z,16.29
2020-02-16T04:52:45Z,16.29
2020-02-16T05:07:45Z,16.29
2020-02-16T05:22:45Z,16.29
2020-02-16T05:37:45Z,16.29
2020-02-16T05:52:45Z,16.29
2020-02-16T06:07:45Z,16.29
2020-02-16T06:10:09Z,15.85
2020-02-16T06:22:45Z,15.85
2020-02-16T06:37:45Z,15.85
2020-02-16T06:51:48Z,15.85
2020-02-16T07:06:48Z,15.85
2020-02-16T07:21:48Z,15.85
2020-02-16T07:36:48Z,15.85
2020-02-16T07:51:48Z,15.85
2020-02-16T07:52:56Z,16.38
2020-02-16T08:06:48Z,16.38
2020-02-16T08:21:48Z,16.38
2020-02-16T08:36:48Z,16.38
2020-02-16T08:51:48Z,16.38
2020-02-16T09:06:48Z,16.38
2020-02-16T09:21:48Z,16.38
2020-02-16T09:23:40Z,16.91
2020-02-16T09:36:48Z,16.91
2020-02-16T09:51:48Z,16.91
2020-02-16T10:06:48Z,16.91
2020-02-16T10:21:48Z,16.91
2020-02-16T10:36:48Z,16.91
2020-02-16T10:45:05Z,16.91
2020-02-16T10:46:47Z,16.91
2020-02-16T11:01:47Z,16.91
2020-02-16T11:16:47Z,16.91
2020-02-16T11:31:47Z,16.91
2020-02-16T11:46:47Z,16.91
2020-02-16T12:01:47Z,16.91
2020-02-16T12:16:47Z,16.91
2020-02-16T12:31:47Z,16.91
2020-02-16T12:46:47Z,16.91
2020-02-16T13:01:47Z,16.91
2020-02-16T13:16:47Z,16.91
2020-02-16T13:31:47Z,16.91
2020-02-16T13:46:47Z,16.91
2020-02-16T14:01:47Z,16.91
2020-02-16T14:16:47Z,16.91
2020-02-16T14:31:47Z,16.91
2020-02-16T14:46:47Z,16.91
2020-02-16T15:01:47Z,16.91
2020-02-16T15:07:13Z,16.91
2020-02-16T15:08:26Z,16.91
2020-02-16T15:10:29Z,16.38
2020-02-16T15:23:26Z,16.38
2020-02-16T15:38:26Z,16.38
2020-02-16T15:53:26Z,16.38
2020-02-16T16:08:26Z,16.38
2020-02-16T16:23:26Z,16.38
2020-02-16T16:38:26Z,16.38
2020-02-16T16:53:26Z,16.38
2020-02-16T17:08:26Z,16.38
2020-02-16T17:23:26Z,16.38
2020-02-16T17:38:26Z,16.38
2020-02-16T17:53:26Z,16.38
2020-02-16T18:08:26Z,16.38
2020-02-16T18:23:26Z,16.38
2020-02-16T18:38:26Z,16.38
2020-02-16T18:53:26Z,16.38
2020-02-16T19:08:26Z,16.38
2020-02-16T19:23:26Z,16.38
2020-02-16T19:38:26Z,16.38
2020-02-16T19:38:49Z,16.38
2020-02-16T19:41:01Z,16.38
2020-02-16T19:56:01Z,16.38
2020-02-16T20:11:01Z,16.38
2020-02-16T20:26:01Z,16.38
2020-02-16T20:41:01Z,16.38
2020-02-16T20:56:01Z,16.38
2020-02-16T21:11:01Z,16.38
2020-02-16T21:26:01Z,16.38
2020-02-16T21:41:01Z,16.38
2020-02-16T21:56:01Z,16.38
2020-02-16T22:11:01Z,16.38
2020-02-16T22:26:01Z,16.38
2020-02-16T22:41:01Z,16.38
2020-02-16T22:56:01Z,16.38
2020-02-16T23:11:01Z,16.38
2020-02-16T23:26:01Z,16.38
2020-02-16T23:41:01Z,16.38
2020-02-16T23:55:15Z,15.94
2020-02-16T23:56:01Z,15.94
2020-02-17T00:11:01Z,15.94
2020-02-17T00:26:01Z,15.94
2020-02-17T00:41:01Z,15.94
2020-02-17T00:56:01Z,15.94
2020-02-17T01:11:02Z,15.94
2020-02-17T01:26:02Z,15.94
2020-02-17T01:41:02Z,15.94
2020-02-17T01:56:02Z,15.94
2020-02-17T02:07:43Z,15.85
2020-02-17T02:11:02Z,15.85
2020-02-17T02:26:02Z,15.85
2020-02-17T02:35:49Z,15.94
2020-02-17T02:41:02Z,15.94
2020-02-17T02:56:02Z,15.94
2020-02-17T03:11:02Z,15.94
2020-02-17T03:14:12Z,16.47
2020-02-17T03:22:16Z,16.99
2020-02-17T03:26:02Z,16.99
2020-02-17T03:30:20Z,17.52
2020-02-17T03:38:25Z,18.05
2020-02-17T03:41:02Z,18.05
2020-02-17T03:50:29Z,18.58
2020-02-17T03:56:02Z,18.58
2020-02-17T04:04:38Z,19.1
2020-02-17T04:11:02Z,19.1
2020-02-17T04:24:50Z,19.63
2020-02-17T04:26:02Z,19.63
2020-02-17T04:41:02Z,19.63
2020-02-17T04:51:03Z,20.16
2020-02-17T04:56:02Z,20.16
2020-02-17T05:11:02Z,20.16
2020-02-17T05:26:02Z,20.16
2020-02-17T05:31:37Z,20.07
2020-02-17T05:41:02Z,20.07
2020-02-17T05:49:30Z,19.99
2020-02-17T05:56:02Z,19.99
2020-02-17T06:11:02Z,19.99
2020-02-17T06:26:02Z,19.99
2020-02-17T06:41:02Z,19.99
2020-02-17T06:50:26Z,19.99
2020-02-17T06:51:39Z,19.99
2020-02-17T07:06:39Z,19.99
2020-02-17T07:12:09Z,20.69
2020-02-17T07:21:39Z,20.69
2020-02-17T07:28:17Z,21.13
2020-02-17T07:30:15Z,21.22
2020-02-17T07:36:39Z,21.22
2020-02-17T07:50:38Z,21.22
2020-02-17T07:52:30Z,21.49
2020-02-17T08:05:38Z,21.49
2020-02-17T08:12:36Z,21.75
2020-02-17T08:20:38Z,21.75
2020-02-17T08:35:38Z,21.75
2020-02-17T08:44:54Z,22.02
2020-02-17T08:50:38Z,22.02
2020-02-17T09:05:38Z,22.02
2020-02-17T09:20:38Z,22.02
2020-02-17T09:35:38Z,22.02
2020-02-17T09:47:20Z,22.29
2020-02-17T09:50:38Z,22.29
2020-02-17T09:51:29Z,22.38
2020-02-17T10:03:30Z,22.47
2020-02-17T10:05:38Z,22.47
2020-02-17T10:20:38Z,22.47
2020-02-17T10:25:42Z,22.73
2020-02-17T10:29:45Z,22.82
2020-02-17T10:35:38Z,22.82
2020-02-17T10:50:38Z,22.82
2020-02-17T11:05:38Z,22.82
2020-02-17T11:20:38Z,22.82
2020-02-17T11:22:14Z,22.64
2020-02-17T11:35:38Z,22.64
2020-02-17T11:50:38Z,22.64
2020-02-17T11:54:24Z,22.47
2020-02-17T12:00:27Z,22.29
2020-02-17T12:04:29Z,22.11
2020-02-17T12:05:38Z,22.11
2020-02-17T12:10:09Z,22.11
2020-02-17T12:11:53Z,22.11
2020-02-17T12:14:34Z,21.75
2020-02-17T12:26:53Z,21.75
2020-02-17T12:41:53Z,21.75
2020-02-17T12:42:48Z,22.02
2020-02-17T12:56:53Z,22.02
2020-02-17T12:57:20Z,21.84
2020-02-17T13:11:02Z,21.93
2020-02-17T13:11:53Z,21.93
2020-02-17T13:26:53Z,21.93
2020-02-17T13:31:15Z,21.84
2020-02-17T13:39:13Z,21.67
2020-02-17T13:41:53Z,21.67
2020-02-17T13:52:36Z,21.67
2020-02-17T13:54:49Z,21.67
2020-02-17T13:59:31Z,21.67
2020-02-17T14:14:31Z,21.67
2020-02-17T14:29:31Z,21.67
2020-02-17T14:44:31Z,21.67
2020-02-17T14:59:31Z,21.67
2020-02-17T15:14:31Z,21.67
2020-02-17T15:16:00Z,21.31
2020-02-17T15:29:31Z,21.31
2020-02-17T15:44:28Z,21.58
2020-02-17T15:44:31Z,21.58
2020-02-17T15:59:31Z,21.58
2020-02-17T16:02:23Z,21.4
2020-02-17T16:14:31Z,21.4
2020-02-17T16:29:31Z,21.4
2020-02-17T16:38:41Z,21.22
2020-02-17T16:44:31Z,21.22
2020-02-17T16:59:31Z,21.22
2020-02-17T17:06:55Z,20.69
2020-02-17T17:13:44Z,20.69
2020-02-17T17:14:57Z,20.69
2020-02-17T17:29:57Z,20.69
2020-02-17T17:33:03Z,20.16
2020-02-17T17:44:02Z,20.07
2020-02-17T17:44:57Z,20.07
2020-02-17T17:57:14Z,19.63
2020-02-17T17:59:57Z,19.63
2020-02-17T18:14:57Z,19.63
2020-02-17T18:29:57Z,19.63
2020-02-17T18:31:33Z,19.1
