time,valve
2019-03-11T06:54:46Z,77
2019-03-11T07:06:54Z,71
2019-03-11T07:18:58Z,67
2019-03-11T07:31:07Z,62
2019-03-11T07:51:13Z,58
2019-03-11T08:09:25Z,54
2019-03-11T08:19:28Z,49
2019-03-11T08:27:33Z,45
2019-03-11T08:37:37Z,40
2019-03-11T08:47:40Z,36
2019-03-11T08:59:49Z,32
2019-03-11T09:09:51Z,28
2019-03-11T09:19:57Z,24
2019-03-11T09:30:03Z,22
2019-03-11T09:32:04Z,17
2019-03-11T09:42:56Z,100
2019-03-11T09:44:19Z,14
2019-03-11T09:56:16Z,19
2019-03-11T10:04:17Z,25
2019-03-11T10:18:26Z,20
2019-03-11T10:26:30Z,16
2019-03-11T10:39:59Z,12
2019-03-11T10:46:38Z,17
2019-03-11T11:02:50Z,23
2019-03-11T11:26:56Z,18
2019-03-11T11:33:04Z,13
2019-03-11T12:10:43Z,18
2019-03-11T12:27:24Z,24
2019-03-11T12:37:30Z,18
2019-03-11T13:11:47Z,24
2019-03-11T13:15:49Z,19
2019-03-11T13:27:57Z,15
2019-03-11T14:02:10Z,20
2019-03-11T14:12:18Z,16
2019-03-11T14:42:33Z,22
2019-03-11T14:52:35Z,16
2019-03-11T15:00:42Z,13
2019-03-11T15:08:44Z,9
2019-03-11T15:31:52Z,15
2019-03-11T15:47:04Z,22
2019-03-11T15:55:06Z,17
2019-03-11T16:01:12Z,13
2019-03-11T16:05:13Z,9
2019-03-11T16:35:26Z,14
2019-03-11T16:47:30Z,19
2019-03-11T17:01:16Z,0
2019-03-11T22:24:13Z,5
2019-03-11T23:00:31Z,9
2019-03-11T23:38:46Z,14
2019-03-12T00:25:11Z,21
2019-03-12T00:27:16Z,16
2019-03-12T00:31:10Z,21
2019-03-12T01:10:37Z,25
2019-03-12T01:59:57Z,32
2019-03-12T02:40:12Z,38
2019-03-12T03:14:33Z,33
2019-03-12T03:18:34Z,28
2019-03-12T03:22:33Z,22
2019-03-12T03:26:40Z,20
2019-03-12T03:30:32Z,15
2019-03-12T03:32:41Z,10
2019-03-12T03:34:46Z,7
2019-03-12T03:38:51Z,3
2019-03-12T03:44:47Z,0
2019-03-12T05:32:24Z,90
2019-03-12T05:37:37Z,83
2019-03-12T05:41:43Z,78
2019-03-12T05:43:51Z,73
2019-03-12T05:47:45Z,66
2019-03-12T05:51:47Z,58
2019-03-12T05:56:23Z,52
2019-03-12T05:59:48Z,46
2019-03-12T06:03:50Z,42
2019-03-12T06:07:53Z,37
2019-03-12T06:11:55Z,32
2019-03-12T06:15:56Z,27
2019-03-12T06:20:02Z,22
2019-03-12T06:26:00Z,17
2019-03-12T06:56:15Z,22
2019-03-12T07:10:26Z,18
2019-03-12T07:38:35Z,23
2019-03-12T07:50:44Z,18
2019-03-12T08:06:49Z,14
2019-03-12T08:27:01Z,19
2019-03-12T08:35:07Z,14
2019-03-12T08:53:11Z,19
2019-03-12T09:15:24Z,14
2019-03-12T09:23:30Z,10
2019-03-12T09:57:44Z,16
2019-03-12T10:21:58Z,0
2019-03-12T10:25:59Z,5
2019-03-12T10:29:59Z,11
2019-03-12T10:38:03Z,16
2019-03-12T10:44:06Z,6
2019-03-12T10:46:11Z,0
2019-03-12T10:54:09Z,8
2019-03-12T11:00:11Z,13
2019-03-12T11:08:16Z,18
2019-03-12T11:26:23Z,14
2019-03-12T11:38:30Z,9
2019-03-12T12:14:51Z,14
2019-03-12T12:22:56Z,20
2019-03-12T12:33:00Z,15
2019-03-12T12:36:57Z,10
2019-03-12T12:40:59Z,6
2019-03-12T12:45:05Z,3
2019-03-12T12:53:08Z,0
2019-03-12T13:36:54Z,5
2019-03-12T13:49:37Z,11
2019-03-12T13:55:40Z,16
2019-03-12T14:21:49Z,12
2019-03-12T14:52:03Z,17
2019-03-12T15:04:12Z,13
2019-03-12T15:06:17Z,9
2019-03-12T15:12:13Z,6
2019-03-12T15:34:43Z,12
2019-03-12T15:44:27Z,17
2019-03-12T15:54:37Z,13
2019-03-12T16:02:40Z,8
2019-03-12T16:24:46Z,14
2019-03-12T16:38:57Z,19
2019-03-12T16:47:27Z,15
2019-03-12T16:51:01Z,9
2019-03-12T16:57:06Z,6
2019-03-12T17:00:41Z,0
2019-03-12T22:05:29Z,5
2019-03-12T22:53:53Z,9
2019-03-12T23:50:22Z,16
2019-03-13T00:40:48Z,20
2019-03-13T01:23:04Z,25
2019-03-13T01:57:23Z,29
2019-03-13T02:29:40Z,34
2019-03-13T02:57:52Z,39
2019-03-13T03:10:00Z,34
2019-03-13T03:16:01Z,29
2019-03-13T03:22:00Z,22
2019-03-13T03:26:09Z,20
2019-03-13T03:28:14Z,13
2019-03-13T03:32:09Z,8
2019-03-13T03:36:12Z,4
2019-03-13T03:40:14Z,0
2019-03-13T04:58:47Z,5
2019-03-13T05:16:58Z,10
2019-03-13T05:30:21Z,100
2019-03-13T05:37:10Z,96
2019-03-13T05:41:08Z,89
2019-03-13T05:43:13Z,83
2019-03-13T05:45:14Z,78
2019-03-13T05:47:23Z,73
2019-03-13T05:49:28Z,69
2019-03-13T05:51:37Z,64
2019-03-13T05:53:42Z,59
2019-03-13T05:57:19Z,51
2019-03-13T06:01:22Z,44
2019-03-13T06:05:23Z,38
2019-03-13T06:09:25Z,33
2019-03-13T06:13:24Z,27
2019-03-13T06:19:28Z,22
2019-03-13T06:25:35Z,20
2019-03-13T06:29:33Z,15
2019-03-13T06:49:39Z,21
2019-03-13T07:03:06Z,27
2019-03-13T07:11:15Z,22
2019-03-13T07:13:56Z,16
2019-03-13T07:36:48Z,22
2019-03-13T07:50:10Z,18
2019-03-13T08:00:14Z,14
2019-03-13T08:08:18Z,10
2019-03-13T08:16:23Z,16
2019-03-13T08:29:45Z,21
2019-03-13T08:48:38Z,15
2019-03-13T08:52:43Z,11
2019-03-13T09:04:47Z,7
2019-03-13T09:10:47Z,13
2019-03-13T09:23:03Z,18
2019-03-13T09:31:01Z,24
2019-03-13T09:41:01Z,19
2019-03-13T09:49:06Z,13
2019-03-13T09:57:09Z,10
2019-03-13T10:11:16Z,16
2019-03-13T10:27:26Z,21
2019-03-13T10:35:29Z,16
2019-03-13T10:41:31Z,11
2019-03-13T10:53:37Z,7
2019-03-13T11:07:44Z,13
2019-03-13T11:23:55Z,18
2019-03-13T11:42:00Z,13
2019-03-13T12:14:20Z,19
2019-03-13T12:26:22Z,15
2019-03-13T12:34:25Z,11
2019-03-13T13:12:48Z,8
2019-03-13T13:16:44Z,14
2019-03-13T13:26:51Z,20
2019-03-13T13:36:54Z,15
2019-03-13T13:43:00Z,9
2019-03-13T13:53:06Z,6
2019-03-13T14:27:22Z,11
2019-03-13T14:39:26Z,16
2019-03-13T14:51:30Z,22
2019-03-13T14:57:36Z,17
2019-03-13T15:07:38Z,12
2019-03-13T15:15:47Z,9
2019-03-13T15:44:00Z,15
2019-03-13T15:53:59Z,20
2019-03-13T16:04:10Z,15
2019-03-13T16:14:09Z,10
2019-03-13T16:42:27Z,16
2019-03-13T17:00:32Z,0
2019-03-14T00:56:22Z,5
2019-03-14T02:33:10Z,11
2019-03-14T03:43:39Z,15
2019-03-14T04:38:04Z,20
2019-03-14T05:12:25Z,16
2019-03-14T05:18:29Z,11
2019-03-14T05:24:27Z,7
2019-03-14T05:30:34Z,4
2019-03-14T05:32:04Z,96
2019-03-14T05:36:36Z,91
2019-03-14T05:42:36Z,84
2019-03-14T05:46:38Z,79
2019-03-14T05:50:42Z,73
2019-03-14T05:54:45Z,67
2019-03-14T05:58:49Z,63
2019-03-14T06:02:50Z,58
2019-03-14T06:06:50Z,54
2019-03-14T06:10:54Z,49
2019-03-14T06:16:54Z,45
2019-03-14T06:20:58Z,40
2019-03-14T06:27:01Z,35
2019-03-14T06:39:03Z,30
2019-03-14T06:51:08Z,25
2019-03-14T07:01:13Z,20
2019-03-14T07:05:20Z,21
2019-03-14T07:11:21Z,16
2019-03-14T07:27:30Z,12
2019-03-14T07:50:25Z,17
2019-03-14T07:57:45Z,22
2019-03-14T08:04:54Z,0
2019-03-14T12:36:51Z,30
2019-03-14T12:39:57Z,25
2019-03-14T12:44:02Z,20
2019-03-14T12:48:01Z,16
2019-03-14T12:52:05Z,11
2019-03-14T12:56:04Z,7
2019-03-14T13:28:20Z,13
2019-03-14T13:48:30Z,20
2019-03-14T14:10:52Z,15
2019-03-14T14:40:58Z,21
2019-03-14T14:46:57Z,16
2019-03-14T15:21:13Z,23
2019-03-14T15:27:20Z,18
2019-03-14T16:13:40Z,24
2019-03-14T16:17:43Z,19
2019-03-14T17:01:03Z,0
2019-03-15T03:11:25Z,5
2019-03-15T03:13:25Z,1
2019-03-15T03:45:11Z,6
2019-03-15T05:30:45Z,100
2019-03-15T05:36:05Z,95
2019-03-15T05:40:06Z,90
2019-03-15T05:42:12Z,85
2019-03-15T05:46:10Z,78
2019-03-15T05:48:14Z,74
2019-03-15T05:52:12Z,66
2019-03-15T05:54:15Z,61
2019-03-15T05:58:12Z,57
2019-03-15T06:02:15Z,51
2019-03-15T06:06:18Z,46
2019-03-15T06:10:37Z,42
2019-03-15T06:16:21Z,35
2019-03-15T06:22:27Z,31
2019-03-15T06:28:28Z,25
2019-03-15T06:34:30Z,20
2019-03-15T06:36:33Z,22
2019-03-15T06:38:39Z,17
2019-03-15T06:46:39Z,13
2019-03-15T07:12:50Z,19
2019-03-15T07:22:53Z,25
2019-03-15T07:33:01Z,20
2019-03-15T07:45:06Z,15
2019-03-15T08:09:15Z,21
2019-03-15T08:21:24Z,27
2019-03-15T08:25:22Z,22
2019-03-15T08:33:28Z,16
2019-03-15T08:47:35Z,13
2019-03-15T08:51:34Z,18
2019-03-15T09:07:48Z,23
2019-03-15T09:17:52Z,18
2019-03-15T09:31:54Z,13
2019-03-15T09:56:07Z,19
2019-03-15T09:58:11Z,14
2019-03-15T10:04:09Z,21
2019-03-15T10:24:21Z,16
2019-03-15T10:34:28Z,13
2019-03-15T10:48:30Z,19
2019-03-15T10:52:33Z,14
2019-03-15T10:56:36Z,19
2019-03-15T11:12:46Z,24
2019-03-15T11:20:48Z,20
2019-03-15T11:26:51Z,14
2019-03-15T11:30:50Z,11
2019-03-15T11:36:59Z,7
2019-03-15T11:53:01Z,13
2019-03-15T12:13:16Z,18
2019-03-15T12:25:20Z,23
2019-03-15T12:33:24Z,18
2019-03-15T13:07:38Z,24
2019-03-15T13:15:44Z,19
2019-03-15T13:29:52Z,14
2019-03-15T13:53:59Z,20
2019-03-15T14:04:05Z,15
2019-03-15T14:22:16Z,20
2019-03-15T14:32:20Z,15
2019-03-15T14:56:30Z,20
2019-03-15T15:10:41Z,15
2019-03-15T15:40:53Z,20
2019-03-15T15:54:58Z,15
2019-03-15T16:19:11Z,20
2019-03-15T16:29:19Z,15
2019-03-15T16:49:27Z,20
2019-03-15T17:01:09Z,0
2019-03-16T22:11:29Z,5
2019-03-17T00:16:29Z,9
2019-03-17T01:45:08Z,14
2019-03-17T02:55:43Z,19
2019-03-17T03:33:59Z,14
2019-03-17T03:54:11Z,9
2019-03-17T04:50:37Z,16
2019-03-17T05:12:51Z,12
2019-03-17T06:07:17Z,8
2019-03-17T06:37:29Z,4
2019-03-17T06:51:33Z,0
2019-03-18T04:48:04Z,5
2019-03-18T05:31:29Z,96
2019-03-18T05:36:26Z,91
2019-03-18T05:40:30Z,85
2019-03-18T05:44:30Z,78
2019-03-18T05:48:34Z,71
2019-03-18T05:50:39Z,66
2019-03-18T05:54:35Z,59
2019-03-18T05:58:37Z,53
2019-03-18T06:02:40Z,46
2019-03-18T06:06:43Z,40
2019-03-18T06:08:47Z,35
2019-03-18T06:12:43Z,28
2019-03-18T06:14:48Z,23
2019-03-18T06:18:51Z,21
2019-03-18T06:20:57Z,14
2019-03-18T06:24:52Z,11
2019-03-18T06:41:00Z,7
2019-03-18T06:53:03Z,13
2019-03-18T06:57:10Z,9
2019-03-18T07:09:13Z,15
2019-03-18T07:37:25Z,10
2019-03-18T07:41:30Z,17
2019-03-18T07:51:33Z,22
2019-03-18T07:59:38Z,18
2019-03-18T08:07:38Z,13
2019-03-18T08:11:45Z,9
2019-03-18T08:43:56Z,15
2019-03-18T09:04:11Z,20
2019-03-18T09:30:21Z,16
2019-03-18T09:54:30Z,11
2019-03-18T10:17:21Z,7
2019-03-18T10:36:51Z,13
2019-03-18T11:17:09Z,8
2019-03-18T12:09:39Z,14
2019-03-18T12:21:39Z,19
2019-03-18T12:39:48Z,12
2019-03-18T12:41:55Z,8
2019-03-18T12:43:59Z,4
2019-03-18T13:10:03Z,1
2019-03-18T13:18:10Z,7
2019-03-18T13:42:22Z,12
2019-03-18T14:08:36Z,18
2019-03-18T14:22:41Z,24
2019-03-18T14:28:43Z,19
2019-03-18T14:34:44Z,14
2019-03-18T14:38:45Z,11
2019-03-18T14:46:51Z,7
2019-03-18T15:28:43Z,13
2019-03-18T15:43:19Z,18
2019-03-18T15:59:29Z,24
2019-03-18T16:05:30Z,19
2019-03-18T16:13:35Z,14
2019-03-18T16:19:39Z,9
2019-03-18T16:53:55Z,15
2019-03-18T17:01:18Z,0
2019-03-18T17:28:07Z,7
2019-03-18T17:32:10Z,15
2019-03-18T17:38:11Z,7
2019-03-18T17:40:14Z,3
2019-03-18T17:42:20Z,0
2019-03-19T05:30:47Z,90
2019-03-19T05:38:00Z,81
2019-03-19T05:41:58Z,76
2019-03-19T05:46:02Z,69
2019-03-19T05:50:01Z,63
2019-03-19T05:54:04Z,57
2019-03-19T05:58:05Z,51
2019-03-19T06:02:08Z,45
2019-03-19T06:06:12Z,40
2019-03-19T06:10:11Z,33
2019-03-19T06:14:12Z,27
2019-03-19T06:18:14Z,20
2019-03-19T06:20:29Z,22
2019-03-19T06:22:33Z,16
2019-03-19T06:32:22Z,12
2019-03-19T07:02:41Z,18
2019-03-19T07:12:41Z,24
2019-03-19T07:26:49Z,19
2019-03-19T07:32:50Z,14
2019-03-19T07:42:55Z,11
2019-03-19T07:53:02Z,17
2019-03-19T08:03:05Z,23
2019-03-19T08:13:12Z,18
2019-03-19T08:25:16Z,13
2019-03-19T08:35:20Z,18
2019-03-19T08:58:14Z,24
2019-03-19T09:06:14Z,19
2019-03-19T09:11:40Z,14
2019-03-19T09:15:41Z,11
2019-03-19T09:23:48Z,7
2019-03-19T09:47:56Z,4
2019-03-19T09:58:02Z,10
2019-03-19T10:12:10Z,6
2019-03-19T10:26:17Z,13
2019-03-19T10:42:24Z,18
2019-03-19T10:54:29Z,24
2019-03-19T11:00:30Z,19
2019-03-19T11:06:35Z,14
2019-03-19T11:10:38Z,11
2019-03-19T11:16:38Z,7
2019-03-19T11:32:45Z,2
2019-03-19T12:19:08Z,8
2019-03-19T12:29:13Z,14
2019-03-19T12:43:18Z,19
2019-03-19T12:59:28Z,15
2019-03-19T13:37:44Z,20
2019-03-19T13:46:46Z,16
2019-03-19T14:26:13Z,22
2019-03-19T14:34:12Z,17
2019-03-19T14:40:17Z,12
2019-03-19T14:46:20Z,8
2019-03-19T15:04:26Z,16
2019-03-19T15:08:30Z,24
2019-03-19T15:12:32Z,19
2019-03-19T15:16:34Z,13
2019-03-19T15:24:40Z,8
2019-03-19T15:32:40Z,5
2019-03-19T15:55:42Z,10
2019-03-19T16:09:01Z,15
2019-03-19T16:16:15Z,26
2019-03-19T16:19:06Z,22
2019-03-19T16:25:08Z,15
2019-03-19T16:29:06Z,10
2019-03-19T16:33:10Z,6
2019-03-19T16:37:15Z,2
2019-03-19T21:35:51Z,2
2019-03-20T02:16:50Z,7
2019-03-20T03:18:21Z,13
2019-03-20T04:14:46Z,17
2019-03-20T05:05:13Z,22
2019-03-20T05:09:14Z,18
2019-03-20T05:17:16Z,13
2019-03-20T05:25:19Z,8
2019-03-20T05:30:53Z,99
2019-03-20T05:32:06Z,95
2019-03-20T05:37:26Z,87
2019-03-20T05:39:30Z,82
2019-03-20T05:41:38Z,76
2019-03-20T05:43:41Z,68
2019-03-20T05:45:49Z,64
2019-03-20T05:47:52Z,58
2019-03-20T05:49:56Z,47
2019-03-20T05:52:03Z,52
2019-03-20T05:54:06Z,44
2019-03-20T05:57:34Z,37
2019-03-20T05:59:39Z,32
2019-03-20T06:04:11Z,25
2019-03-20T06:07:45Z,22
2019-03-20T06:09:49Z,15
2019-03-20T06:13:41Z,9
2019-03-20T06:17:46Z,4
2019-03-20T06:21:50Z,0
2019-03-20T06:48:00Z,7
2019-03-20T06:52:02Z,14
2019-03-20T06:56:06Z,22
2019-03-20T06:58:10Z,30
2019-03-20T07:02:06Z,25
2019-03-20T07:06:06Z,20
2019-03-20T07:08:13Z,18
2019-03-20T07:10:17Z,8
2019-03-20T07:26:21Z,4
2019-03-20T07:30:17Z,0
2019-03-20T07:41:56Z,1
2019-03-20T08:08:37Z,8
2019-03-20T08:12:39Z,13
2019-03-20T08:16:43Z,18
2019-03-20T08:24:47Z,14
2019-03-20T08:38:50Z,11
2019-03-20T08:48:55Z,15
2019-03-20T08:52:57Z,20
2019-03-20T08:57:01Z,16
2019-03-20T08:59:08Z,22
2019-03-20T09:01:12Z,18
2019-03-20T09:05:04Z,11
2019-03-20T09:07:08Z,7
2019-03-20T09:11:11Z,2
2019-03-20T10:13:39Z,7
2019-03-20T10:23:50Z,14
2019-03-20T10:33:48Z,20
2019-03-20T10:39:49Z,15
2019-03-20T10:43:54Z,11
2019-03-20T10:47:52Z,7
2019-03-20T11:08:23Z,13
2019-03-20T11:16:05Z,19
2019-03-20T11:24:12Z,14
2019-03-20T11:30:14Z,9
2019-03-20T11:36:20Z,18
2019-03-20T11:42:20Z,13
2019-03-20T11:56:20Z,18
2019-03-20T12:00:32Z,12
2019-03-20T12:08:35Z,17
2019-03-20T12:10:39Z,12
2019-03-20T12:28:45Z,17
2019-03-20T12:48:52Z,13
2019-03-20T13:09:04Z,18
2019-03-20T13:19:04Z,13
2019-03-20T13:29:11Z,9
2019-03-20T13:51:58Z,15
2019-03-20T13:59:25Z,10
2019-03-20T14:05:27Z,16
2019-03-20T14:09:33Z,12
2019-03-20T14:11:38Z,17
2019-03-20T14:29:38Z,12
2019-03-20T14:35:46Z,17
2019-03-20T14:41:46Z,23
2019-03-20T14:43:50Z,18
2019-03-20T14:49:49Z,13
2019-03-20T15:22:08Z,18
2019-03-20T15:34:12Z,13
2019-03-20T15:56:31Z,21
2019-03-20T16:00:26Z,17
2019-03-20T16:02:34Z,13
2019-03-20T16:06:26Z,8
2019-03-20T16:10:31Z,4
2019-03-20T16:18:30Z,0
2019-03-20T16:36:30Z,5
2019-03-20T16:46:44Z,11
2019-03-20T16:58:52Z,16
2019-03-20T17:00:58Z,0
2019-03-21T05:30:43Z,68
2019-03-21T05:36:52Z,63
2019-03-21T05:40:54Z,57
2019-03-21T05:44:59Z,51
2019-03-21T05:49:02Z,44
2019-03-21T05:53:03Z,35
2019-03-21T05:57:02Z,29
2019-03-21T06:01:05Z,22
2019-03-21T06:05:11Z,20
2019-03-21T06:07:14Z,15
2019-03-21T06:15:10Z,11
2019-03-21T06:38:01Z,15
2019-03-21T06:53:30Z,21
2019-03-21T07:05:34Z,17
2019-03-21T07:33:51Z,23
2019-03-21T07:39:39Z,18
2019-03-21T08:10:05Z,25
2019-03-21T08:16:08Z,20
2019-03-21T08:22:11Z,15
2019-03-21T08:26:17Z,12
2019-03-21T08:30:17Z,8
2019-03-21T08:44:24Z,4
2019-03-21T08:58:30Z,9
2019-03-21T09:21:31Z,5
2019-03-21T09:52:54Z,1
2019-03-21T10:00:59Z,6
2019-03-21T11:07:32Z,12
2019-03-21T11:17:38Z,6
2019-03-21T11:29:45Z,2
2019-03-21T11:33:45Z,0
2019-03-21T11:47:49Z,5
2019-03-21T12:00:00Z,11
2019-03-21T12:12:04Z,17
2019-03-21T12:22:08Z,23
2019-03-21T12:30:14Z,18
2019-03-21T12:38:13Z,14
2019-03-21T12:44:15Z,10
2019-03-21T13:16:32Z,17
2019-03-21T13:38:43Z,23
2019-03-21T13:42:47Z,18
2019-03-21T13:56:50Z,14
2019-03-21T14:19:01Z,19
2019-03-21T15:05:28Z,24
2019-03-21T15:09:25Z,19
2019-03-21T15:35:42Z,14
2019-03-21T16:19:05Z,19
2019-03-21T17:01:18Z,0
2019-03-22T05:30:45Z,65
2019-03-22T05:36:23Z,60
2019-03-22T05:40:26Z,55
2019-03-22T05:44:24Z,50
2019-03-22T05:49:29Z,44
2019-03-22T05:52:29Z,38
2019-03-22T05:56:29Z,31
2019-03-22T06:00:32Z,25
2019-03-22T06:05:34Z,20
2019-03-22T06:07:32Z,22
2019-03-22T06:09:32Z,16
2019-03-22T06:15:32Z,12
2019-03-22T06:26:47Z,7
2019-03-22T06:40:53Z,13
2019-03-22T06:56:58Z,19
2019-03-22T07:09:06Z,25
2019-03-22T07:19:11Z,21
2019-03-22T07:27:17Z,16
2019-03-22T07:57:30Z,22
2019-03-22T08:17:36Z,18
2019-03-22T08:53:59Z,24
2019-03-22T08:59:59Z,19
2019-03-22T09:12:05Z,14
2019-03-22T09:32:15Z,19
2019-03-22T10:10:30Z,24
2019-03-22T10:18:35Z,19
2019-03-22T10:28:40Z,14
2019-03-22T11:08:59Z,20
2019-03-22T11:31:41Z,16
2019-03-22T11:55:23Z,21
2019-03-22T12:05:28Z,16
2019-03-22T12:07:36Z,0
2019-03-22T13:03:58Z,5
2019-03-22T13:28:09Z,9
2019-03-22T14:00:21Z,15
2019-03-22T14:06:28Z,20
2019-03-22T14:12:29Z,16
2019-03-22T14:16:28Z,21
2019-03-22T14:22:30Z,16
2019-03-22T14:26:35Z,11
2019-03-22T14:36:38Z,8
2019-03-22T15:23:02Z,13
2019-03-22T15:57:16Z,20
2019-03-22T16:05:21Z,15
2019-03-22T16:13:29Z,12
2019-03-22T17:01:12Z,0
2019-03-23T12:59:21Z,0
2019-03-25T05:40:25Z,0
2019-03-25T13:12:41Z,0
2019-03-26T05:30:45Z,84
2019-03-26T05:34:12Z,80
2019-03-26T05:38:15Z,74
2019-03-26T05:40:19Z,69
2019-03-26T05:44:17Z,62
2019-03-26T05:48:20Z,55
2019-03-26T05:50:24Z,50
2019-03-26T05:54:24Z,44
2019-03-26T05:56:28Z,38
2019-03-26T06:00:28Z,32
2019-03-26T06:04:26Z,27
2019-03-26T06:08:34Z,22
2019-03-26T06:12:33Z,20
2019-03-26T06:14:39Z,15
2019-03-26T06:18:34Z,12
2019-03-26T06:22:40Z,9
2019-03-26T06:50:52Z,15
2019-03-26T07:02:55Z,21
2019-03-26T07:21:06Z,25
2019-03-26T07:25:07Z,21
2019-03-26T07:33:08Z,16
2019-03-26T07:39:16Z,13
2019-03-26T07:57:49Z,17
2019-03-26T08:13:31Z,23
2019-03-26T08:22:49Z,64
2019-03-26T08:23:55Z,57
2019-03-26T08:27:34Z,53
2019-03-26T08:29:38Z,48
2019-03-26T08:31:42Z,43
2019-03-26T08:35:39Z,38
2019-03-26T08:39:43Z,31
2019-03-26T08:43:46Z,26
2019-03-26T08:47:57Z,19
2019-03-26T08:51:52Z,14
2019-03-26T08:59:34Z,0
2019-03-26T10:14:32Z,5
2019-03-26T10:32:23Z,18
2019-03-26T10:44:43Z,22
2019-03-26T10:46:50Z,17
2019-03-26T10:54:49Z,13
2019-03-26T11:00:49Z,9
2019-03-26T11:06:53Z,5
2019-03-26T11:35:10Z,12
2019-03-26T12:09:26Z,18
2019-03-26T12:23:29Z,24
2019-03-26T12:27:29Z,20
2019-03-26T12:33:37Z,15
2019-03-26T12:37:38Z,10
2019-03-26T12:41:36Z,6
2019-03-26T12:49:41Z,3
2019-03-26T12:53:46Z,8
2019-03-26T12:59:49Z,14
2019-03-26T13:04:37Z,20
2019-03-26T13:05:51Z,15
2019-03-26T13:11:53Z,10
2019-03-26T13:19:57Z,6
2019-03-26T13:42:07Z,2
2019-03-26T13:52:11Z,8
2019-03-26T14:16:26Z,13
2019-03-26T14:40:34Z,19
2019-03-26T15:23:50Z,7
2019-03-26T15:26:57Z,13
2019-03-26T15:39:06Z,18
2019-03-26T15:47:06Z,14
2019-03-26T15:57:11Z,10
2019-03-26T16:19:47Z,15
2019-03-26T16:29:25Z,21
2019-03-26T16:37:29Z,16
2019-03-26T16:41:32Z,11
2019-03-26T16:43:36Z,8
2019-03-26T16:47:34Z,4
2019-03-26T17:00:53Z,0
2019-03-27T05:32:13Z,77
2019-03-27T05:34:16Z,72
2019-03-27T05:37:43Z,65
2019-03-27T05:39:47Z,60
2019-03-27T05:41:50Z,56
2019-03-27T05:43:56Z,51
2019-03-27T05:46:00Z,46
2019-03-27T05:48:06Z,41
2019-03-27T05:50:09Z,36
2019-03-27T05:52:15Z,31
2019-03-27T05:54:14Z,26
2019-03-27T05:56:16Z,21
2019-03-27T05:59:56Z,14
2019-03-27T06:02:00Z,11
2019-03-27T06:04:07Z,7
2019-03-27T06:07:58Z,2
2019-03-27T09:37:39Z,7
2019-03-27T09:51:45Z,13
2019-03-27T09:57:48Z,19
2019-03-27T10:04:02Z,24
2019-03-27T10:09:52Z,20
2019-03-27T10:17:57Z,16
2019-03-27T10:24:03Z,11
2019-03-27T11:00:20Z,7
2019-03-27T11:02:23Z,0
2019-03-27T11:10:22Z,7
2019-03-27T11:16:24Z,13
2019-03-27T11:30:33Z,19
2019-03-27T11:42:38Z,15
2019-03-27T11:49:51Z,20
2019-03-27T12:18:56Z,16
2019-03-27T12:27:00Z,23
2019-03-27T12:31:04Z,18
2019-03-27T12:53:58Z,24
2019-03-27T13:01:15Z,20
2019-03-27T13:07:16Z,15
2019-03-27T13:17:23Z,20
2019-03-27T13:25:27Z,25
2019-03-27T13:31:30Z,21
2019-03-27T13:37:34Z,16
2019-03-27T13:39:40Z,13
2019-03-27T13:43:37Z,7
2019-03-27T13:47:37Z,4
2019-03-27T14:01:45Z,0
2019-03-27T14:15:52Z,4
2019-03-27T14:31:57Z,9
2019-03-27T14:50:05Z,15
2019-03-27T15:08:20Z,21
2019-03-27T15:14:17Z,16
2019-03-27T15:37:36Z,100
2019-03-27T15:39:36Z,16
2019-03-27T15:56:38Z,22
2019-03-27T16:02:43Z,18
2019-03-27T16:10:47Z,13
2019-03-27T16:26:55Z,9
2019-03-27T16:55:40Z,16
2019-03-27T17:00:58Z,0
2019-03-28T05:30:44Z,69
2019-03-28T05:35:08Z,64
2019-03-28T05:39:11Z,58
2019-03-28T05:43:14Z,55
2019-03-28T05:47:18Z,48
2019-03-28T05:51:22Z,42
2019-03-28T05:55:23Z,34
2019-03-28T05:59:21Z,27
2019-03-28T06:03:28Z,22
2019-03-28T06:07:32Z,20
2019-03-28T06:09:36Z,14
2019-03-28T06:13:27Z,10
2019-03-28T06:19:33Z,7
2019-03-28T06:55:49Z,13
2019-03-28T07:13:57Z,19
2019-03-28T07:32:09Z,15
2019-03-28T08:04:25Z,21
2019-03-28T08:12:27Z,16
2019-03-28T08:16:26Z,13
2019-03-28T08:22:28Z,10
2019-03-28T08:28:36Z,6
2019-03-28T08:32:37Z,3
2019-03-28T08:52:49Z,8
2019-03-28T08:58:47Z,13
2019-03-28T09:06:53Z,19
2019-03-28T09:19:01Z,13
2019-03-28T09:23:02Z,10
2019-03-28T09:25:09Z,6
2019-03-28T09:31:04Z,2
2019-03-28T09:35:06Z,8
2019-03-28T09:39:10Z,2
2019-03-28T09:45:08Z,8
2019-03-28T09:49:12Z,2
2019-03-28T09:55:19Z,7
2019-03-28T09:57:22Z,3
2019-03-28T09:59:28Z,0
2019-03-28T10:43:39Z,5
2019-03-28T10:45:42Z,0
2019-03-28T10:55:42Z,6
2019-03-28T10:59:49Z,0
2019-03-28T11:07:51Z,9
2019-03-28T11:09:54Z,15
2019-03-28T11:13:56Z,22
2019-03-28T11:19:56Z,16
2019-03-28T11:22:02Z,11
2019-03-28T11:24:06Z,7
