time,T_in,valve,T_set
2019-12-10T14:23:04Z,21.49,18,22
2019-12-10T14:28:04Z,21.49,18,22
2019-12-10T14:33:04Z,21.49,25,22
2019-12-10T14:38:04Z,21.49,20,22
2019-12-10T14:43:04Z,21.49,20,22
2019-12-10T14:48:04Z,22.02,10,22
2019-12-10T14:53:04Z,22.02,10,22
2019-12-10T14:58:04Z,22.02,10,22
2019-12-10T15:03:04Z,22.02,10,22
2019-12-10T15:08:04Z,22.02,10,22
2019-12-10T15:13:04Z,22.02,15,22
2019-12-10T15:18:04Z,22.02,15,22
2019-12-10T15:23:04Z,22.02,15,22
2019-12-10T15:28:04Z,22.02,21,22
2019-12-10T15:33:04Z,22.02,21,22
2019-12-10T15:38:04Z,22.02,21,22
2019-12-10T15:43:04Z,22.02,16,22
2019-12-10T15:48:04Z,22.02,16,22
2019-12-10T15:53:04Z,22.02,11,22
2019-12-10T15:58:04Z,22.02,11,22
2019-12-10T16:03:04Z,21.84,16,22
2019-12-10T16:08:04Z,21.84,16,22
2019-12-10T16:13:04Z,21.84,16,22
2019-12-10T16:18:04Z,21.84,22,22
2019-12-10T16:23:04Z,21.84,22,22
2019-12-10T16:28:04Z,21.84,17,22
2019-12-10T16:33:04Z,21.84,0,17.5
2019-12-10T16:38:04Z,21.84,0,17.5
2019-12-10T16:43:04Z,21.84,0,17.5
2019-12-10T16:48:04Z,21.84,0,17.5
2019-12-10T16:53:04Z,21.84,0,17.5
2019-12-10T16:58:04Z,21.84,0,17.5
2019-12-10T17:03:04Z,21.84,0,17.5
2019-12-10T17:08:04Z,21.84,0,17.5
2019-12-10T17:13:04Z,21.49,0,17.5
2019-12-10T17:18:04Z,21.49,0,17.5
2019-12-10T17:23:04Z,21.49,0,17.5
2019-12-10T17:28:04Z,21.49,0,17.5
2019-12-10T17:33:04Z,20.96,0,17.5
2019-12-10T17:38:04Z,20.96,0,17.5
2019-12-10T17:43:04Z,20.96,0,17.5
2019-12-10T17:48:04Z,20.96,0,17.5
2019-12-10T17:53:04Z,20.43,0,17.5
2019-12-10T17:58:04Z,20.43,0,17.5
2019-12-10T18:03:04Z,20.43,0,17.5
2019-12-10T18:08:04Z,20.43,0,17.5
2019-12-10T18:13:04Z,20.43,0,17.5
2019-12-10T18:18:04Z,19.9,0,17.5
2019-12-10T18:23:04Z,19.9,0,17.5
2019-12-10T18:28:04Z,19.9,0,17.5
2019-12-10T18:33:04Z,19.9,0,17.5
2019-12-10T18:38:04Z,19.9,0,17.5
2019-12-10T18:43:04Z,19.37,0,17.5
2019-12-10T18:48:04Z,19.37,0,17.5
2019-12-10T18:53:04Z,19.37,0,17.5
2019-12-10T18:58:04Z,19.37,0,17.5
2019-12-10T19:03:04Z,19.37,0,17.5
2019-12-10T19:08:04Z,19.37,0,17.5
2019-12-10T19:13:04Z,19.37,0,17.5
2019-12-10T19:18:04Z,19.37,0,17.5
2019-12-10T19:23:04Z,18.84,0,17.5
2019-12-10T19:28:04Z,18.84,0,17.5
2019-12-10T19:33:04Z,18.84,0,17.5
2019-12-10T19:38:04Z,18.84,0,17.5
2019-12-10T19:43:04Z,18.84,0,17.5
2019-12-10T19:48:04Z,18.84,0,17.5
2019-12-10T19:53:04Z,18.84,0,17.5
2019-12-10T19:58:04Z,18.84,0,17.5
2019-12-10T20:03:04Z,18.84,0,17.5
2019-12-10T20:08:04Z,18.84,0,17.5
2019-12-10T20:13:04Z,18.31,0,17.5
2019-12-10T20:18:04Z,18.31,0,17.5
2019-12-10T20:23:04Z,18.31,0,17.5
2019-12-10T20:28:04Z,18.31,0,17.5
2019-12-10T20:33:04Z,18.31,0,17.5
2019-12-10T20:38:04Z,18.31,0,17.5
2019-12-10T20:43:04Z,18.31,0,17.5
2019-12-10T20:48:04Z,18.31,0,17.5
2019-12-10T20:53:04Z,18.31,0,17.5
2019-12-10T20:58:04Z,18.31,0,17.5
2019-12-10T21:03:04Z,18.31,0,17.5
2019-12-10T21:08:04Z,18.31,0,17.5
2019-12-10T21:13:04Z,18.31,0,17.5
2019-12-10T21:18:04Z,18.31,0,17.5
2019-12-10T21:23:04Z,17.79,0,17.5
2019-12-10T21:28:04Z,17.79,0,17.5
2019-12-10T21:33:04Z,17.79,0,17.5
2019-12-10T21:38:04Z,17.79,0,17.5
2019-12-10T21:43:04Z,17.79,0,17.5
2019-12-10T21:48:04Z,17.79,0,17.5
2019-12-10T21:53:04Z,17.79,0,17.5
2019-12-10T21:58:04Z,17.79,0,17.5
2019-12-10T22:03:04Z,17.79,0,17.5
2019-12-10T22:08:04Z,17.79,0,17.5
2019-12-10T22:13:04Z,17.79,0,17.5
2019-12-10T22:18:04Z,17.79,0,17.5
2019-12-10T22:23:04Z,17.79,0,17.5
2019-12-10T22:28:04Z,17.79,0,17.5
2019-12-10T22:33:04Z,17.79,0,17.5
2019-12-10T22:38:04Z,17.79,5,17.5
2019-12-10T22:43:04Z,17.79,5,17.5
2019-12-10T22:48:04Z,17.79,5,17.5
2019-12-10T22:53:04Z,17.79,5,17.5
2019-12-10T22:58:04Z,17.26,5,17.5
2019-12-10T23:03:04Z,17.26,5,17.5
2019-12-10T23:08:04Z,17.26,5,17.5
2019-12-10T23:13:04Z,17.26,5,17.5
2019-12-10T23:18:04Z,17.26,5,17.5
2019-12-10T23:23:04Z,17.26,10,17.5
2019-12-10T23:28:04Z,17.26,10,17.5
2019-12-10T23:33:04Z,17.26,10,17.5
2019-12-10T23:38:04Z,17.26,10,17.5
2019-12-10T23:43:04Z,17.26,10,17.5
2019-12-10T23:48:04Z,17.26,10,17.5
2019-12-10T23:53:04Z,17.26,10,17.5
2019-12-10T23:58:04Z,17.26,10,17.5
2019-12-11T00:03:04Z,17.26,10,17.5
2019-12-11T00:08:04Z,17.26,15,17.5
2019-12-11T00:13:04Z,17.26,15,17.5
2019-12-11T00:18:04Z,17.26,15,17.5
2019-12-11T00:23:04Z,17.26,15,17.5
2019-12-11T00:28:04Z,17.26,15,17.5
2019-12-11T00:33:04Z,17.26,15,17.5
2019-12-11T00:38:04Z,17.26,15,17.5
2019-12-11T00:43:04Z,17.26,15,17.5
2019-12-11T00:48:04Z,17.26,15,17.5
2019-12-11T00:53:04Z,17.26,15,17.5
2019-12-11T00:58:04Z,17.26,22,17.5
2019-12-11T01:03:04Z,17.26,22,17.5
2019-12-11T01:08:04Z,17.26,22,17.5
2019-12-11T01:13:04Z,17.26,22,17.5
2019-12-11T01:18:04Z,17.26,22,17.5
2019-12-11T01:23:04Z,17.26,22,17.5
2019-12-11T01:28:04Z,16.73,22,17.5
2019-12-11T01:33:04Z,16.73,22,17.5
2019-12-11T01:38:04Z,16.73,27,17.5
2019-12-11T01:43:04Z,16.73,27,17.5
2019-12-11T01:48:04Z,16.73,27,17.5
2019-12-11T01:53:04Z,16.73,27,17.5
2019-12-11T01:58:04Z,16.73,27,17.5
2019-12-11T02:03:04Z,16.73,27,17.5
2019-12-11T02:08:04Z,16.73,27,17.5
2019-12-11T02:13:04Z,16.73,31,17.5
2019-12-11T02:18:04Z,16.73,31,17.5
2019-12-11T02:23:04Z,16.73,31,17.5
2019-12-11T02:28:04Z,16.73,31,17.5
2019-12-11T02:33:04Z,16.73,31,17.5
2019-12-11T02:38:04Z,16.73,31,17.5
2019-12-11T02:43:04Z,16.73,31,17.5
2019-12-11T02:48:04Z,16.73,31,17.5
2019-12-11T02:53:04Z,16.73,37,17.5
2019-12-11T02:58:04Z,16.73,37,17.5
2019-12-11T03:03:04Z,16.73,37,17.5
2019-12-11T03:08:04Z,16.73,37,17.5
2019-12-11T03:13:04Z,16.73,37,17.5
2019-12-11T03:18:04Z,16.73,37,17.5
2019-12-11T03:23:04Z,16.73,37,17.5
2019-12-11T03:28:04Z,16.73,43,17.5
2019-12-11T03:33:04Z,16.73,38,17.5
2019-12-11T03:38:04Z,16.73,44,17.5
2019-12-11T03:43:04Z,16.73,44,17.5
2019-12-11T03:48:04Z,16.73,44,17.5
2019-12-11T03:53:04Z,16.73,44,17.5
2019-12-11T03:58:04Z,16.73,44,17.5
2019-12-11T04:03:04Z,16.73,44,17.5
2019-12-11T04:08:04Z,16.73,44,17.5
2019-12-11T04:13:04Z,16.73,37,17.5
2019-12-11T04:18:04Z,17.26,32,17.5
2019-12-11T04:23:04Z,17.26,22,17.5
2019-12-11T04:28:04Z,17.79,11,17.5
2019-12-11T04:33:04Z,18.31,4,17.5
2019-12-11T04:38:04Z,18.84,0,17.5
2019-12-11T04:43:04Z,18.84,0,17.5
2019-12-11T04:48:04Z,18.84,0,17.5
2019-12-11T04:53:04Z,18.84,0,17.5
2019-12-11T04:58:04Z,18.84,0,17.5
2019-12-11T05:03:04Z,18.84,0,17.5
2019-12-11T05:08:04Z,18.84,0,17.5
2019-12-11T05:13:04Z,18.84,0,17.5
2019-12-11T05:18:04Z,18.84,0,17.5
2019-12-11T05:23:04Z,18.84,0,17.5
2019-12-11T05:28:04Z,18.84,0,17.5
2019-12-11T05:33:04Z,18.75,21,22
2019-12-11T05:38:04Z,18.75,80,22
2019-12-11T05:43:04Z,18.75,80,22
2019-12-11T05:48:04Z,19.37,72,22
2019-12-11T05:53:04Z,20.43,56,22
2019-12-11T05:58:04Z,20.96,40,22
2019-12-11T06:03:04Z,21.58,28,22
2019-12-11T06:08:04Z,21.58,23,22
2019-12-11T06:13:04Z,22.11,16,22
2019-12-11T06:18:04Z,22.11,16,22
2019-12-11T06:23:04Z,22.11,12,22
2019-12-11T06:28:04Z,22.11,12,22
2019-12-11T06:33:04Z,22.11,18,22
2019-12-11T06:38:04Z,22.11,18,22
2019-12-11T06:43:04Z,21.58,35,22
2019-12-11T06:48:04Z,21.58,41,22
2019-12-11T06:53:04Z,21.58,35,22
2019-12-11T06:58:04Z,21.58,30,22
2019-12-11T07:03:04Z,22.2,20,22
2019-12-11T07:08:04Z,22.2,15,22
2019-12-11T07:13:04Z,22.2,11,22
2019-12-11T07:18:04Z,22.64,7,22
2019-12-11T07:23:04Z,22.64,7,22
2019-12-11T07:28:04Z,22.64,7,22
2019-12-11T07:33:04Z,22.47,13,22
2019-12-11T07:38:04Z,22.47,15,22
2019-12-11T07:43:04Z,22.47,15,22
2019-12-11T07:48:04Z,22.47,20,22
2019-12-11T07:53:04Z,22.47,20,22
2019-12-11T07:58:04Z,22.47,25,22
2019-12-11T08:03:04Z,22.47,19,22
2019-12-11T08:08:04Z,22.47,14,22
2019-12-11T08:13:04Z,22.47,14,22
2019-12-11T08:18:04Z,22.47,9,22
2019-12-11T08:23:04Z,22.47,9,22
2019-12-11T08:28:04Z,22.47,9,22
2019-12-11T08:33:04Z,22.47,9,22
2019-12-11T08:38:04Z,22.47,9,22
2019-12-11T08:43:04Z,22.47,9,22
2019-12-11T08:48:04Z,22.47,9,22
2019-12-11T08:53:04Z,22.47,9,22
2019-12-11T08:58:04Z,22.47,12,22
2019-12-11T09:03:04Z,22.47,17,22
2019-12-11T09:08:04Z,22.47,17,22
2019-12-11T09:13:04Z,22.47,23,22
2019-12-11T09:18:04Z,22.47,23,22
2019-12-11T09:23:04Z,22.47,17,22
2019-12-11T09:28:04Z,22.47,12,22
2019-12-11T09:33:04Z,22.47,9,22
2019-12-11T09:38:04Z,22.47,9,22
2019-12-11T09:43:04Z,22.47,9,22
2019-12-11T09:48:04Z,22.47,9,22
2019-12-11T09:53:04Z,22.47,9,22
2019-12-11T09:58:04Z,22.47,9,22
2019-12-11T10:03:04Z,22.47,9,22
2019-12-11T10:08:04Z,22.47,9,22
2019-12-11T10:13:04Z,22.47,9,22
2019-12-11T10:18:04Z,22.47,9,22
2019-12-11T10:23:04Z,22.47,9,22
2019-12-11T10:28:04Z,22.47,9,22
2019-12-11T10:33:04Z,22.47,9,22
2019-12-11T10:38:04Z,22.11,15,22
2019-12-11T10:43:04Z,22.11,15,22
2019-12-11T10:48:04Z,21.84,20,22
2019-12-11T10:53:04Z,21.84,20,22
2019-12-11T10:58:04Z,21.84,20,22
2019-12-11T11:03:04Z,21.67,20,22
2019-12-11T11:08:04Z,21.67,20,22
2019-12-11T11:13:04Z,21.67,20,22
2019-12-11T11:18:04Z,21.67,20,22
2019-12-11T11:23:04Z,21.67,20,22
2019-12-11T11:28:04Z,21.67,20,22
2019-12-11T11:33:04Z,21.67,20,22
2019-12-11T11:38:04Z,21.67,27,22
2019-12-11T11:43:04Z,21.67,21,22
2019-12-11T11:48:04Z,21.67,16,22
2019-12-11T11:53:04Z,22.2,11,22
2019-12-11T11:58:04Z,22.2,8,22
2019-12-11T12:03:04Z,22.2,4,22
2019-12-11T12:08:04Z,22.2,4,22
2019-12-11T12:13:04Z,22.2,4,22
2019-12-11T12:18:04Z,22.2,4,22
2019-12-11T12:23:04Z,22.2,4,22
2019-12-11T12:28:04Z,22.2,4,22
2019-12-11T12:33:04Z,22.2,4,22
2019-12-11T12:38:04Z,22.2,7,22
2019-12-11T12:43:04Z,22.2,12,22
2019-12-11T12:48:04Z,22.2,12,22
2019-12-11T12:53:04Z,22.2,12,22
2019-12-11T12:58:04Z,22.2,17,22
2019-12-11T13:03:04Z,22.2,17,22
2019-12-11T13:08:04Z,21.67,23,22
2019-12-11T13:13:04Z,21.67,18,22
2019-12-11T13:18:04Z,21.67,18,22
2019-12-11T13:23:04Z,21.67,13,22
2019-12-11T13:28:04Z,22.2,9,22
2019-12-11T13:33:04Z,22.2,9,22
2019-12-11T13:38:04Z,22.2,9,22
2019-12-11T13:43:04Z,22.2,9,22
2019-12-11T13:48:04Z,22.2,9,22
2019-12-11T13:53:04Z,22.2,9,22
2019-12-11T13:58:04Z,22.2,9,22
2019-12-11T14:03:04Z,22.2,15,22
2019-12-11T14:08:04Z,22.2,15,22
2019-12-11T14:13:04Z,22.2,21,22
2019-12-11T14:18:04Z,22.2,21,22
2019-12-11T14:23:04Z,22.2,16,22
2019-12-11T14:28:04Z,22.2,10,22
2019-12-11T14:33:04Z,22.2,7,22
2019-12-11T14:38:04Z,22.2,7,22
2019-12-11T14:43:04Z,22.2,7,22
2019-12-11T14:48:04Z,22.2,7,22
2019-12-11T14:53:04Z,22.2,7,22
2019-12-11T14:58:04Z,22.2,12,22
2019-12-11T15:03:04Z,22.2,12,22
2019-12-11T15:08:04Z,22.2,12,22
2019-12-11T15:13:04Z,22.2,18,22
2019-12-11T15:18:04Z,22.2,18,22
2019-12-11T15:23:04Z,22.2,18,22
2019-12-11T15:28:04Z,22.2,13,22
2019-12-11T15:33:04Z,22.2,9,22
2019-12-11T15:38:04Z,22.2,9,22
2019-12-11T15:43:04Z,22.2,9,22
2019-12-11T15:48:04Z,22.2,15,22
2019-12-11T15:53:04Z,22.2,15,22
2019-12-11T15:58:04Z,22.2,15,22
2019-12-11T16:03:04Z,22.2,20,22
2019-12-11T16:08:04Z,22.2,15,22
2019-12-11T16:13:04Z,22.2,10,22
2019-12-11T16:18:04Z,22.2,5,22
2019-12-11T16:23:04Z,22.2,1,22
2019-12-11T16:28:04Z,22.2,1,22
2019-12-11T16:33:04Z,22.2,1,17.5
2019-12-11T16:38:04Z,22.2,1,17.5
2019-12-11T16:43:04Z,22.2,1,17.5
2019-12-11T16:48:04Z,22.2,1,17.5
2019-12-11T16:53:04Z,22.2,1,17.5
2019-12-11T16:58:04Z,22.2,1,17.5
2019-12-11T17:03:04Z,22.2,1,17.5
2019-12-11T17:08:04Z,21.67,1,17.5
2019-12-11T17:13:04Z,21.67,1,17.5
2019-12-11T17:18:04Z,21.67,1,17.5
2019-12-11T17:23:04Z,21.13,1,17.5
2019-12-11T17:28:04Z,21.13,1,17.5
2019-12-11T17:33:04Z,21.13,1,17.5
2019-12-11T17:38:04Z,20.6,1,17.5
2019-12-11T17:43:04Z,20.6,1,17.5
2019-12-11T17:48:04Z,20.6,1,17.5
2019-12-11T17:53:04Z,20.6,1,17.5
2019-12-11T17:58:04Z,20.07,1,17.5
2019-12-11T18:03:04Z,20.07,1,17.5
2019-12-11T18:08:04Z,20.07,1,17.5
2019-12-11T18:13:04Z,20.07,1,17.5
2019-12-11T18:18:04Z,20.07,1,17.5
2019-12-11T18:23:04Z,19.54,1,17.5
2019-12-11T18:28:04Z,19.54,1,17.5
2019-12-11T18:33:04Z,19.54,1,17.5
2019-12-11T18:38:04Z,19.54,1,17.5
2019-12-11T18:43:04Z,19.02,1,17.5
2019-12-11T18:48:04Z,19.02,1,17.5
2019-12-11T18:53:04Z,19.02,1,17.5
2019-12-11T18:58:04Z,19.02,1,17.5
2019-12-11T19:03:04Z,19.02,1,17.5
2019-12-11T19:08:04Z,19.02,1,17.5
2019-12-11T19:13:04Z,18.49,1,17.5
2019-12-11T19:18:04Z,18.49,1,17.5
2019-12-11T19:23:04Z,18.49,1,17.5
2019-12-11T19:28:04Z,18.49,1,17.5
2019-12-11T19:33:04Z,18.49,1,17.5
2019-12-11T19:38:04Z,18.49,1,17.5
2019-12-11T19:43:04Z,18.49,1,17.5
2019-12-11T19:48:04Z,18.49,1,17.5
2019-12-11T19:53:04Z,17.96,1,17.5
2019-12-11T19:58:04Z,17.96,1,17.5
2019-12-11T20:03:04Z,17.96,1,17.5
2019-12-11T20:08:04Z,17.96,1,17.5
2019-12-11T20:13:04Z,17.96,1,17.5
2019-12-11T20:18:04Z,17.96,1,17.5
2019-12-11T20:23:04Z,17.96,1,17.5
2019-12-11T20:28:04Z,17.96,1,17.5
2019-12-11T20:33:04Z,17.96,1,17.5
2019-12-11T20:38:04Z,17.96,1,17.5
2019-12-11T20:43:04Z,17.96,1,17.5
2019-12-11T20:48:04Z,17.43,1,17.5
2019-12-11T20:53:04Z,17.43,1,17.5
2019-12-11T20:58:04Z,17.43,1,17.5
2019-12-11T21:03:04Z,17.43,1,17.5
2019-12-11T21:08:04Z,17.43,7,17.5
2019-12-11T21:13:04Z,17.43,7,17.5
2019-12-11T21:18:04Z,17.43,7,17.5
2019-12-11T21:23:04Z,17.43,7,17.5
2019-12-11T21:28:04Z,17.43,7,17.5
2019-12-11T21:33:04Z,17.43,7,17.5
2019-12-11T21:38:04Z,17.43,7,17.5
2019-12-11T21:43:04Z,17.43,12,17.5
2019-12-11T21:48:04Z,17.43,12,17.5
2019-12-11T21:53:04Z,17.43,12,17.5
2019-12-11T21:58:04Z,17.43,12,17.5
2019-12-11T22:03:04Z,17.43,12,17.5
2019-12-11T22:08:04Z,17.43,12,17.5
2019-12-11T22:13:04Z,17.43,12,17.5
2019-12-11T22:18:04Z,17.43,12,17.5
2019-12-11T22:23:04Z,16.91,17,17.5
2019-12-11T22:28:04Z,16.91,17,17.5
2019-12-11T22:33:04Z,16.91,17,17.5
2019-12-11T22:38:04Z,16.91,17,17.5
2019-12-11T22:43:04Z,16.91,17,17.5
2019-12-11T22:48:04Z,16.91,17,17.5
2019-12-11T22:53:04Z,16.91,17,17.5
2019-12-11T22:58:04Z,16.91,17,17.5
2019-12-11T23:03:04Z,16.91,22,17.5
2019-12-11T23:08:04Z,16.91,22,17.5
2019-12-11T23:13:04Z,16.91,22,17.5
2019-12-11T23:18:04Z,16.91,22,17.5
2019-12-11T23:23:04Z,16.91,22,17.5
2019-12-11T23:28:04Z,16.91,22,17.5
2019-12-11T23:33:04Z,16.91,22,17.5
2019-12-11T23:38:04Z,16.91,22,17.5
2019-12-11T23:43:04Z,16.91,27,17.5
2019-12-11T23:48:04Z,16.91,27,17.5
2019-12-11T23:53:04Z,16.91,27,17.5
2019-12-11T23:58:04Z,16.91,27,17.5
2019-12-12T00:03:04Z,16.91,27,17.5
2019-12-12T00:08:04Z,16.91,27,17.5
2019-12-12T00:13:04Z,16.91,27,17.5
2019-12-12T00:18:04Z,16.91,32,17.5
2019-12-12T00:23:04Z,16.91,32,17.5
2019-12-12T00:28:04Z,16.91,32,17.5
2019-12-12T00:33:04Z,16.91,32,17.5
2019-12-12T00:38:04Z,16.91,32,17.5
2019-12-12T00:43:04Z,16.91,36,17.5
2019-12-12T00:48:04Z,16.91,36,17.5
2019-12-12T00:53:04Z,16.91,36,17.5
2019-12-12T00:58:04Z,16.91,36,17.5
2019-12-12T01:03:04Z,16.91,36,17.5
2019-12-12T01:08:04Z,16.91,36,17.5
2019-12-12T01:13:04Z,16.91,41,17.5
2019-12-12T01:18:04Z,16.91,41,17.5
2019-12-12T01:23:04Z,16.91,41,17.5
2019-12-12T01:28:04Z,16.91,41,17.5
2019-12-12T01:33:04Z,16.38,41,17.5
2019-12-12T01:38:04Z,16.38,46,17.5
2019-12-12T01:43:04Z,16.38,46,17.5
2019-12-12T01:48:04Z,16.38,46,17.5
2019-12-12T01:53:04Z,16.38,46,17.5
2019-12-12T01:58:04Z,16.38,46,17.5
2019-12-12T02:03:04Z,16.38,46,17.5
2019-12-12T02:08:04Z,16.38,46,17.5
2019-12-12T02:13:04Z,16.38,52,17.5
2019-12-12T02:18:04Z,16.38,52,17.5
2019-12-12T02:23:04Z,16.38,52,17.5
2019-12-12T02:28:04Z,16.38,52,17.5
2019-12-12T02:33:04Z,16.38,52,17.5
2019-12-12T02:38:04Z,16.38,52,17.5
2019-12-12T02:43:04Z,16.38,56,17.5
2019-12-12T02:48:04Z,16.38,56,17.5
2019-12-12T02:53:04Z,16.38,56,17.5
2019-12-12T02:58:04Z,16.38,56,17.5
2019-12-12T03:03:04Z,16.38,61,17.5
2019-12-12T03:08:04Z,16.38,61,17.5
2019-12-12T03:13:04Z,16.38,61,17.5
2019-12-12T03:18:04Z,16.38,61,17.5
2019-12-12T03:23:04Z,16.38,61,17.5
2019-12-12T03:28:04Z,16.38,67,17.5
2019-12-12T03:33:04Z,16.38,67,17.5
2019-12-12T03:38:04Z,16.38,67,17.5
2019-12-12T03:43:04Z,16.38,67,17.5
2019-12-12T03:48:04Z,16.38,67,17.5
2019-12-12T03:53:04Z,16.38,67,17.5
2019-12-12T03:58:04Z,16.38,71,17.5
2019-12-12T04:03:04Z,16.38,71,17.5
2019-12-12T04:08:04Z,16.38,65,17.5
2019-12-12T04:13:04Z,16.38,61,17.5
2019-12-12T04:18:04Z,16.99,49,17.5
2019-12-12T04:23:04Z,17.7,38,17.5
2019-12-12T04:28:04Z,18.31,20,17.5
2019-12-12T04:33:04Z,18.84,9,17.5
2019-12-12T04:38:04Z,19.37,0,17.5
2019-12-12T04:43:04Z,19.99,0,17.5
2019-12-12T04:48:04Z,19.99,0,17.5
2019-12-12T04:53:04Z,19.99,0,17.5
2019-12-12T04:58:04Z,19.99,0,17.5
2019-12-12T05:03:04Z,19.99,0,17.5
2019-12-12T05:08:04Z,19.99,0,17.5
2019-12-12T05:13:04Z,19.99,0,17.5
2019-12-12T05:18:04Z,19.99,0,17.5
2019-12-12T05:23:04Z,19.99,0,17.5
2019-12-12T05:28:04Z,19.99,0,17.5
2019-12-12T05:33:04Z,19.54,76,22
2019-12-12T05:38:04Z,19.46,76,22
2019-12-12T05:43:04Z,19.46,71,22
2019-12-12T05:48:04Z,20.6,64,22
2019-12-12T05:53:04Z,21.13,46,22
2019-12-12T05:58:04Z,21.67,35,22
2019-12-12T06:03:04Z,21.67,30,22
2019-12-12T06:08:04Z,21.67,30,22
2019-12-12T06:13:04Z,21.67,30,22
2019-12-12T06:18:04Z,22.2,24,22
2019-12-12T06:23:04Z,22.82,12,22
2019-12-12T06:28:04Z,22.82,8,22
2019-12-12T06:33:04Z,22.82,4,22
2019-12-12T06:38:04Z,22.82,4,22
2019-12-12T06:43:04Z,22.82,4,22
2019-12-12T06:48:04Z,22.82,4,22
2019-12-12T06:53:04Z,22.82,10,22
2019-12-12T06:58:04Z,22.82,17,22
2019-12-12T07:03:04Z,22.29,22,22
2019-12-12T07:08:04Z,22.29,22,22
2019-12-12T07:13:04Z,22.29,27,22
2019-12-12T07:18:04Z,22.29,27,22
2019-12-12T07:23:04Z,22.29,15,22
2019-12-12T07:28:04Z,22.29,11,22
2019-12-12T07:33:04Z,22.82,7,22
2019-12-12T07:38:04Z,22.82,7,22
2019-12-12T07:43:04Z,22.82,7,22
2019-12-12T07:48:04Z,22.82,13,22
2019-12-12T07:53:04Z,22.82,13,22
2019-12-12T07:58:04Z,22.29,19,22
2019-12-12T08:03:04Z,22.29,25,22
2019-12-12T08:08:04Z,22.29,25,22
2019-12-12T08:13:04Z,21.75,30,22
2019-12-12T08:18:04Z,21.75,30,22
2019-12-12T08:23:04Z,21.75,20,22
2019-12-12T08:28:04Z,22.38,15,22
2019-12-12T08:33:04Z,22.38,11,22
2019-12-12T08:38:04Z,22.38,7,22
2019-12-12T08:43:04Z,22.38,7,22
2019-12-12T08:48:04Z,22.38,12,22
2019-12-12T08:53:04Z,22.38,12,22
2019-12-12T08:58:04Z,22.38,17,22
2019-12-12T09:03:04Z,22.38,17,22
2019-12-12T09:08:04Z,22.38,23,22
2019-12-12T09:13:04Z,22.38,23,22
2019-12-12T09:18:04Z,21.84,28,22
2019-12-12T09:23:04Z,21.84,28,22
2019-12-12T09:28:04Z,21.84,34,22
2019-12-12T09:33:04Z,21.84,29,22
2019-12-12T09:38:04Z,21.84,24,22
2019-12-12T09:43:04Z,21.84,16,22
2019-12-12T09:48:04Z,21.84,16,22
2019-12-12T09:53:04Z,21.84,16,22
2019-12-12T09:58:04Z,21.84,16,22
2019-12-12T10:03:04Z,21.84,16,22
2019-12-12T10:08:04Z,21.84,23,22
2019-12-12T10:13:04Z,21.84,23,22
2019-12-12T10:18:04Z,21.84,23,22
2019-12-12T10:23:04Z,21.84,23,22
2019-12-12T10:28:04Z,21.84,23,22
2019-12-12T10:33:04Z,21.84,18,22
2019-12-12T10:38:04Z,21.84,18,22
2019-12-12T10:43:04Z,21.84,18,22
2019-12-12T10:48:04Z,21.84,18,22
2019-12-12T10:53:04Z,21.84,18,22
2019-12-12T10:58:04Z,21.84,18,22
2019-12-12T11:03:04Z,21.84,24,22
2019-12-12T11:08:04Z,21.84,24,22
2019-12-12T11:13:04Z,21.84,19,22
2019-12-12T11:18:04Z,21.84,13,22
2019-12-12T11:23:04Z,22.38,10,22
2019-12-12T11:28:04Z,22.38,10,22
2019-12-12T11:33:04Z,22.38,10,22
2019-12-12T11:38:04Z,22.38,10,22
2019-12-12T11:43:04Z,22.38,16,22
2019-12-12T11:48:04Z,22.38,16,22
2019-12-12T11:53:04Z,22.38,21,22
2019-12-12T11:58:04Z,21.84,21,22
2019-12-12T12:03:04Z,21.84,27,22
2019-12-12T12:08:04Z,21.84,27,22
2019-12-12T12:13:04Z,21.84,21,22
2019-12-12T12:18:04Z,21.84,16,22
2019-12-12T12:23:04Z,22.38,11,22
2019-12-12T12:28:04Z,22.38,7,22
2019-12-12T12:33:04Z,22.38,7,22
2019-12-12T12:38:04Z,22.38,7,22
2019-12-12T12:43:04Z,22.38,7,22
2019-12-12T12:48:04Z,22.38,13,22
2019-12-12T12:53:04Z,22.38,13,22
2019-12-12T12:58:04Z,22.38,18,22
2019-12-12T13:03:04Z,22.38,18,22
2019-12-12T13:08:04Z,21.84,24,22
2019-12-12T13:13:04Z,21.84,24,22
2019-12-12T13:18:04Z,21.84,18,22
2019-12-12T13:23:04Z,21.84,18,22
2019-12-12T13:28:04Z,21.84,18,22
2019-12-12T13:33:04Z,21.84,18,22
2019-12-12T13:38:04Z,21.84,18,22
2019-12-12T13:43:04Z,21.84,18,22
2019-12-12T13:48:04Z,21.84,24,22
2019-12-12T13:53:04Z,21.84,24,22
2019-12-12T13:58:04Z,21.84,18,22
2019-12-12T14:03:04Z,21.84,18,22
2019-12-12T14:08:04Z,21.84,18,22
2019-12-12T14:13:04Z,21.84,18,22
2019-12-12T14:18:04Z,21.84,18,22
2019-12-12T14:23:04Z,21.84,18,22
2019-12-12T14:28:04Z,21.84,18,22
2019-12-12T14:33:04Z,21.84,24,22
2019-12-12T14:38:04Z,21.84,24,22
2019-12-12T14:43:04Z,21.84,19,22
